draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash,playerGameAttributes.id,playerGameAttributes.value
61642,20849120,Matt,Lewis,Matt Lewis,M. Lewis,1070360,591854,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591854.png,https://dkn.gs/sports/images/nba/players/160/591854.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,-2,18th,18,219,-,"",Medium,16,MIN,1070360-5774115,,
61642,20849124,Brian,Bowen II,Brian Bowen II,B. Bowen II,1076188,58903,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58903.png,https://dkn.gs/sports/images/nba/players/160/58903.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,-2,8th,8,219,-,"",Low,16,MIN,1076188-5774115,,
61642,20849127,Haywood,Highsmith,Haywood Highsmith,H. Highsmith,1083019,33301,SG,459,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33301.png,https://dkn.gs/sports/images/nba/players/160/33301.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,219,7.8,7.8,-2,2nd,2,Low,14,MIA,1083019-5772789,,
61642,20849130,Jaylen,Nowell,Jaylen Nowell,J. Nowell,1089562,33205,PG,458,4300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33205.png,https://dkn.gs/sports/images/nba/players/160/33205.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,219,13.4,13.4,-2,24th,24,High,16,MIN,1089562-5774115,,
61642,20849133,Anfernee,Simons,Anfernee Simons,A. Simons,1121307,33330,PG/SG,458,4100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33330.png,https://dkn.gs/sports/images/nba/players/160/33330.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,19.7,19.7,-2,22nd,22,High,22,POR,1121307-5777715,,
61642,20849137,Cam,Reddish,Cam Reddish,C. Reddish,1132027,32857,SG/SF,459,5700,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32857.png,https://dkn.gs/sports/images/nba/players/160/32857.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,20.5,20.5,-2,30th,30,High,1,ATL,1132027-5777715,,
61642,20849142,Tyler,Herro,Tyler Herro,T. Herro,1134176,33164,PG/SG,458,7200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33164.png,https://dkn.gs/sports/images/nba/players/160/33164.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,219,33.9,33.9,-2,22nd,22,High,14,MIA,1134176-5772789,,
61642,20849146,Reggie,Perry,Reggie Perry,R. Perry,1134187,527267,PF/C,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527267.png,https://dkn.gs/sports/images/nba/players/160/527267.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,12.4,12.4,-2,7th,7,Low,22,POR,1134187-5777715,,
61642,20849150,D.J.,Stewart Jr.,D.J. Stewart Jr.,D. Stewart Jr.,1134189,591164,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591164.png,https://dkn.gs/sports/images/nba/players/160/591164.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,-2,2nd,2,219,-,"",Low,14,MIA,1134189-5772789,,
61642,20849154,LJ,Figueroa,LJ Figueroa,L. Figueroa,1134662,591829,SG/SF,459,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32917.png,https://dkn.gs/sports/images/nba/teams/160/32917.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,-2,5th,5,219,-,"",Low,9,GSW,1134662-5772789,,
61642,20849159,Brandon,Williams,Brandon Williams,B. Williams,1134688,622849,PG,458,3000,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/teams/50/32952.png,https://dkn.gs/sports/images/nba/teams/160/32952.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,6.8,6.8,-2,7th,7,Low,22,POR,1134688-5777715,,
61642,20849162,CJ,Elleby,CJ Elleby,C. Elleby,1135177,527256,SG/SF,459,3200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527256.png,https://dkn.gs/sports/images/nba/players/160/527256.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,5.8,5.8,-2,20th,20,Medium,22,POR,1135177-5777715,,
61642,20849167,Jason,Preston,Jason Preston,J. Preston,1137126,591038,PG,458,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591038.png,https://dkn.gs/sports/images/nba/players/160/591038.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,-2,17th,17,219,-,"",Medium,12,LAC,1137126-5774115,,
61642,20849170,Naz,Reid,Naz Reid,N. Reid,1137200,33206,PF/C,461,4800,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33206.png,https://dkn.gs/sports/images/nba/players/160/33206.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,219,18.1,18.1,-2,19th,19,Medium,16,MIN,1137200-5774115,,
61642,20849174,AJ,Lawson,AJ Lawson,A. Lawson,1137214,591149,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591149.png,https://dkn.gs/sports/images/nba/players/160/591149.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,-2,3rd,3,219,-,"",Low,1,ATL,1137214-5777715,,
61642,20849178,Nassir,Little,Nassir Little,N. Little,1138391,33332,SF/PF,460,4700,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33332.png,https://dkn.gs/sports/images/nba/players/160/33332.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,20.3,20.3,-2,20th,20,Medium,22,POR,1138391-5777715,,
61642,20849182,Alen,Smailagic,Alen Smailagic,A. Smailagic,1148770,33062,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33062.png,https://dkn.gs/sports/images/nba/players/160/33062.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,-2,6th,6,219,-,"",Low,9,GSW,1148770-5772789,,
61642,20849185,James,Wiseman,James Wiseman,J. Wiseman,1175120,527215,C,462,4200,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527215.png,https://dkn.gs/sports/images/nba/players/160/527215.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,-2,2nd,2,219,-,"",Low,9,GSW,1175120-5772789,,
61642,20849187,Anthony,Edwards,Anthony Edwards,A. Edwards,1175367,509114,SG/SF,459,7700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/509114.png,https://dkn.gs/sports/images/nba/players/160/509114.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,219,38.9,38.9,-2,18th,18,Medium,16,MIN,1175367-5774115,,
61642,20849192,Trendon,Watford,Trendon Watford,T. Watford,1176529,591097,C,462,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591097.png,https://dkn.gs/sports/images/nba/players/160/591097.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,5.1,5.1,-2,26th,26,High,22,POR,1176529-5777715,,
61642,20849194,Jaden,McDaniels,Jaden McDaniels,J. McDaniels,1177013,527235,SF/PF,460,5000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527235.png,https://dkn.gs/sports/images/nba/players/160/527235.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,219,18.2,18.2,-2,22nd,22,High,16,MIN,1177013-5774115,,
61642,20849198,Onyeka,Okongwu,Onyeka Okongwu,O. Okongwu,1185367,481752,PF/C,461,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/481752.png,https://dkn.gs/sports/images/nba/players/160/481752.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,24.1,24.1,-2,3rd,3,Low,1,ATL,1185367-5777715,,
61642,20849202,Nico,Mannion,Nico Mannion,N. Mannion,1193675,527258,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527258.png,https://dkn.gs/sports/images/nba/players/160/527258.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,-2,6th,6,219,-,"",Low,9,GSW,1193675-5772789,,
61642,20849205,Jalen,Johnson,Jalen Johnson,J. Johnson,1230356,591025,PF,461,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591025.png,https://dkn.gs/sports/images/nba/players/160/591025.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,4.0,4.0,-2,3rd,3,Low,1,ATL,1230356-5777715,,
61642,20849208,Moses,Moody,Moses Moody,M. Moody,1231366,591015,SG,459,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591015.png,https://dkn.gs/sports/images/nba/players/160/591015.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,219,4.1,4.1,-2,24th,24,High,9,GSW,1231366-5772789,,
61642,20849211,Keon,Johnson,Keon Johnson,K. Johnson,1231792,591026,SG,459,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591026.png,https://dkn.gs/sports/images/nba/players/160/591026.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,219,8.0,8.0,-2,20th,20,Medium,12,LAC,1231792-5774115,,
61642,20849214,Greg,Brown,Greg Brown,G. Brown,1243740,591047,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591047.png,https://dkn.gs/sports/images/nba/players/160/591047.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,4.7,4.7,-2,7th,7,Low,22,POR,1243740-5777715,,
61642,20849217,Brandon,Boston Jr.,Brandon Boston Jr.,B. Boston Jr.,1245906,591055,SG/SF,459,3500,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591055.png,https://dkn.gs/sports/images/nba/players/160/591055.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,219,11.4,11.4,-2,20th,20,Medium,12,LAC,1245906-5774115,,
61642,20849222,Sharife,Cooper,Sharife Cooper,S. Cooper,1251661,591052,PG,458,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591052.png,https://dkn.gs/sports/images/nba/players/160/591052.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,1.7,1.7,-2,27th,27,High,1,ATL,1251661-5777715,,
61642,20849225,Leandro,Bolmaro,Leandro Bolmaro,L. Bolmaro,1257425,527250,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527250.png,https://dkn.gs/sports/images/nba/players/160/527250.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,219,4.2,4.2,-2,8th,8,Low,16,MIN,1257425-5774115,,
61642,20849229,Jay,Scrubb,Jay Scrubb,J. Scrubb,1257432,527265,SG,459,3000,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527265.png,https://dkn.gs/sports/images/nba/players/160/527265.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,219,5.2,5.2,-2,20th,20,Medium,12,LAC,1257432-5774115,,
61642,20849232,Jonathan,Kuminga,Jonathan Kuminga,J. Kuminga,1271708,590990,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/590990.png,https://dkn.gs/sports/images/nba/players/160/590990.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,219,7.8,7.8,-2,6th,6,Low,9,GSW,1271708-5772789,,
61642,20848759,Andre,Iguodala,Andre Iguodala,A. Iguodala,173004,33131,SF,460,4100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33131.png,https://dkn.gs/sports/images/nba/players/160/33131.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,219,18.0,18.0,-2,5th,5,Low,9,GSW,173004-5772789,,
61642,20848762,Udonis,Haslem,Udonis Haslem,U. Haslem,226806,33152,C,462,3000,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33152.png,https://dkn.gs/sports/images/nba/players/160/33152.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,219,6.5,6.5,-2,1st,1,Low,14,MIA,226806-5772789,,
61642,20848764,P.J.,Tucker,P.J. Tucker,P. Tucker,229602,33067,PF/C,461,4600,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33067.png,https://dkn.gs/sports/images/nba/players/160/33067.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,219,20.4,20.4,-2,15th,15,Medium,14,MIA,229602-5772789,,
61642,20848768,Kyle,Lowry,Kyle Lowry,K. Lowry,266394,33371,PG,458,8200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33371.png,https://dkn.gs/sports/images/nba/players/160/33371.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,219,34.7,34.7,-2,22nd,22,High,14,MIA,266394-5772789,,
61642,20848771,Lou,Williams,Lou Williams,L. Williams,292401,33098,PG/SG,458,4000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33098.png,https://dkn.gs/sports/images/nba/players/160/33098.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,12.2,12.2,-2,3rd,3,Low,1,ATL,292401-5777715,,
61642,20848775,Mario,Chalmers,Mario Chalmers,M. Chalmers,296572,116081,PG,458,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/116081.png,https://dkn.gs/sports/images/nba/players/160/116081.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,-2,22nd,22,219,-,"",High,14,MIA,296572-5772789,,
61642,20848778,Patrick,Beverley,Patrick Beverley,P. Beverley,332691,33099,PG,458,5200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33099.png,https://dkn.gs/sports/images/nba/players/160/33099.png,"","",5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,5774115,MIN @ LAC,MIN, @ ,LAC,TRUE,2022-01-04T03:30:00.0000000Z,219,25.8,25.8,-2,24th,24,High,16,MIN,332691-5774115,,
61642,20848781,Stephen,Curry,Stephen Curry,S. Curry,338365,33049,PG,458,11500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33049.png,https://dkn.gs/sports/images/nba/players/160/33049.png,"","",5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,5772789,MIA @ GSW,MIA, @ ,GSW,TRUE,2022-01-04T03:00:00.0000000Z,219,48.7,48.7,-2,6th,6,Low,9,GSW,338365-5772789,,
61642,20848784,Patrick,Patterson,Patrick Patterson,P. Patterson,399599,33101,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33101.png,https://dkn.gs/sports/images/nba/players/160/33101.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,-2,7th,7,219,-,"",Low,22,POR,399599-5777715,,
61642,20848787,Danilo,Gallinari,Danilo Gallinari,D. Gallinari,456448,33248,SF/PF,460,4500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33248.png,https://dkn.gs/sports/images/nba/players/160/33248.png,"","",5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,5777715,ATL @ POR,ATL, @ ,POR,TRUE,2022-01-04T03:00:00.0000000Z,219,18.6,18.6,-2,30th,30,High,1,ATL,456448-5777715,,
