draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.isEmphasized,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.isEmphasized,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash,playerGameAttributes.id,playerGameAttributes.value
62765,21125194,Frank,Ntilikina,Frank Ntilikina,F. Ntilikina,1056995,33237,PG,476,1500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33237.png,https://dkn.gs/sports/images/nba/players/160/33237.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,9.5,9.5,-2,5th,5,Low,6,DAL,1056995-5773017,,
62765,21125171,Jordan,Poole,Jordan Poole,J. Poole,1067671,33061,PG/SG,476,10800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33061.png,https://dkn.gs/sports/images/nba/players/160/33061.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,27.6,27.6,-2,6th,6,Low,9,GSW,1067671-5773017,,
62765,21125180,Maxi,Kleber,Maxi Kleber,M. Kleber,1072048,33003,PF/C,476,6000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33003.png,https://dkn.gs/sports/images/nba/players/160/33003.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,19.1,19.1,-2,6th,6,Low,6,DAL,1072048-5773017,,
62765,21125165,Luka,Doncic,Luka Doncic,L. Doncic,1121277,33005,PG,476,19200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33005.png,https://dkn.gs/sports/images/nba/players/160/33005.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,53.3,53.3,-2,5th,5,Low,6,DAL,1121277-5773017,,
62765,21125188,LJ,Figueroa,LJ Figueroa,L. Figueroa,1134662,591829,SG/SF,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32917.png,https://dkn.gs/sports/images/nba/teams/160/32917.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,-2,-,"",219,-,"",,9,GSW,1134662-5773017,,
62765,21125205,Moses,Brown,Moses Brown,M. Brown,1134769,58893,C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58893.png,https://dkn.gs/sports/images/nba/players/160/58893.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,6.8,6.8,-2,6th,6,Low,6,DAL,1134769-5773017,,
62765,21125192,Alen,Smailagic,Alen Smailagic,A. Smailagic,1148770,33062,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33062.png,https://dkn.gs/sports/images/nba/players/160/33062.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,-2,1st,1,219,-,"",Low,9,GSW,1148770-5773017,,
62765,21125176,James,Wiseman,James Wiseman,J. Wiseman,1175120,527215,C,476,7800,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527215.png,https://dkn.gs/sports/images/nba/players/160/527215.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,-2,14th,14,219,-,"",Medium,9,GSW,1175120-5773017,,
62765,21125195,Nicolo,Melli,Nicolo Melli,N. Melli,1178793,33228,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33228.png,https://dkn.gs/sports/images/nba/players/160/33228.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,-2,18th,18,219,-,"",Medium,6,DAL,1178793-5773017,,
62765,21125183,Josh,Green,Josh Green,J. Green,1193670,527227,PF,476,3900,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527227.png,https://dkn.gs/sports/images/nba/players/160/527227.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,9.1,9.1,-2,18th,18,Medium,6,DAL,1193670-5773017,,
62765,21125189,Nico,Mannion,Nico Mannion,N. Mannion,1193675,527258,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527258.png,https://dkn.gs/sports/images/nba/players/160/527258.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,-2,3rd,3,219,-,"",Low,9,GSW,1193675-5773017,,
62765,21125193,Moses,Moody,Moses Moody,M. Moody,1231366,591015,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591015.png,https://dkn.gs/sports/images/nba/players/160/591015.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,4.5,4.5,-2,6th,6,Low,9,GSW,1231366-5773017,,
62765,21125177,Jonathan,Kuminga,Jonathan Kuminga,J. Kuminga,1271708,590990,PF,476,7500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/590990.png,https://dkn.gs/sports/images/nba/players/160/590990.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,11.0,11.0,-2,1st,1,Low,9,GSW,1271708-5773017,,
62765,21125191,Andre,Iguodala,Andre Iguodala,A. Iguodala,173004,33131,SF,476,1500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33131.png,https://dkn.gs/sports/images/nba/players/160/33131.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,17.3,17.3,-2,4th,4,Low,9,GSW,173004-5773017,,
62765,21125166,Stephen,Curry,Stephen Curry,S. Curry,338365,33049,PG,476,18600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33049.png,https://dkn.gs/sports/images/nba/players/160/33049.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,46.9,46.9,-2,3rd,3,Low,9,GSW,338365-5773017,100,true
62765,21125203,Isaiah,Thomas,Isaiah Thomas,I. Thomas,457605,32869,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32869.png,https://dkn.gs/sports/images/nba/players/160/32869.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,14.4,14.4,-2,5th,5,Low,6,DAL,457605-5773017,,
62765,21125172,Klay,Thompson,Klay Thompson,K. Thompson,457611,33050,SG,476,10500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33050.png,https://dkn.gs/sports/images/nba/players/160/33050.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,23.4,23.4,-2,6th,6,Low,9,GSW,457611-5773017,100,true
62765,21125168,Draymond,Green,Draymond Green,D. Green,468895,33052,PF/C,476,12900,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33052.png,https://dkn.gs/sports/images/nba/players/160/33052.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,32.4,32.4,-2,1st,1,Low,9,GSW,468895-5773017,,
62765,21125182,Nemanja,Bjelica,Nemanja Bjelica,N. Bjelica,550431,33335,PF/C,476,4200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33335.png,https://dkn.gs/sports/images/nba/players/160/33335.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,15.8,15.8,-2,14th,14,Medium,9,GSW,550431-5773017,,
62765,21125175,Tim,Hardaway Jr.,Tim Hardaway Jr.,T. Hardaway Jr.,551771,32995,SG/SF,476,8100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32995.png,https://dkn.gs/sports/images/nba/players/160/32995.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,25.4,25.4,-2,1st,1,Low,6,DAL,551771-5773017,,
62765,21125184,Dwight,Powell,Dwight Powell,D. Powell,552309,32997,C,476,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32997.png,https://dkn.gs/sports/images/nba/players/160/32997.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,15.6,15.6,-2,6th,6,Low,6,DAL,552309-5773017,,
62765,21125186,Reggie,Bullock,Reggie Bullock,R. Bullock,552335,33233,SG/SF,476,1500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33233.png,https://dkn.gs/sports/images/nba/players/160/33233.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,13.3,13.3,-2,2nd,2,Low,6,DAL,552335-5773017,,
62765,21125206,Boban,Marjanovic,Boban Marjanovic,B. Marjanovic,553331,33000,C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33000.png,https://dkn.gs/sports/images/nba/players/160/33000.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,7.4,7.4,-2,6th,6,Low,6,DAL,553331-5773017,,
62765,21125190,Brandon,Knight,Brandon Knight,B. Knight,553575,32980,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32980.png,https://dkn.gs/sports/images/nba/players/160/32980.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,17.6,17.6,-2,1st,1,Low,6,DAL,553575-5773017,,
62765,21125187,Juan,Toscano-Anderson,Juan Toscano-Anderson,J. Toscano-Anderson,601511,58887,C,476,1500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/58887.png,https://dkn.gs/sports/images/nba/players/160/58887.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,12.9,12.9,-2,14th,14,Medium,9,GSW,601511-5773017,,
62765,21125198,Trey,Burke,Trey Burke,T. Burke,605708,33289,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33289.png,https://dkn.gs/sports/images/nba/players/160/33289.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,11.1,11.1,-2,5th,5,Low,6,DAL,605708-5773017,,
62765,21125178,Dorian,Finney-Smith,Dorian Finney-Smith,D. Finney-Smith,606701,33001,SF,476,7200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33001.png,https://dkn.gs/sports/images/nba/players/160/33001.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,23.3,23.3,-2,2nd,2,Low,6,DAL,606701-5773017,,
62765,21125181,Damion,Lee,Damion Lee,D. Lee,609081,33057,SG/SF,476,4800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33057.png,https://dkn.gs/sports/images/nba/players/160/33057.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,15.0,15.0,-2,6th,6,Low,9,GSW,609081-5773017,,
62765,21125173,Otto,Porter Jr.,Otto Porter Jr.,O. Porter Jr.,609256,32961,SF/PF,476,10200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32961.png,https://dkn.gs/sports/images/nba/players/160/32961.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,21.1,21.1,-2,4th,4,Low,9,GSW,609256-5773017,100,true
62765,21125201,Willie,Cauley-Stein,Willie Cauley-Stein,W. Cauley-Stein,699950,33055,C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33055.png,https://dkn.gs/sports/images/nba/players/160/33055.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,6.1,6.1,-2,6th,6,Low,6,DAL,699950-5773017,,
62765,21125185,Sterling,Brown,Sterling Brown,S. Brown,740339,33184,SG/SF,476,2700,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33184.png,https://dkn.gs/sports/images/nba/players/160/33184.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,10.6,10.6,-2,1st,1,Low,6,DAL,740339-5773017,,
62765,21125196,George,King,George King,G. King,742864,59064,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/59064.png,https://dkn.gs/sports/images/nba/players/160/59064.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,1.7,1.7,-2,2nd,2,Low,6,DAL,742864-5773017,,
62765,21125169,Andrew,Wiggins,Andrew Wiggins,A. Wiggins,794503,33191,SF,476,11700,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33191.png,https://dkn.gs/sports/images/nba/players/160/33191.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,29.8,29.8,-2,4th,4,Low,9,GSW,794503-5773017,100,true
62765,21125200,Theo,Pinson,Theo Pinson,T. Pinson,842910,32920,SG/SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32920.png,https://dkn.gs/sports/images/nba/players/160/32920.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,6.4,6.4,-2,1st,1,Low,6,DAL,842910-5773017,,
62765,21125208,Chris,Chiozza,Chris Chiozza,C. Chiozza,845512,33082,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33082.png,https://dkn.gs/sports/images/nba/players/160/33082.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,6.5,6.5,-2,3rd,3,Low,9,GSW,845512-5773017,,
62765,21125179,Gary,Payton II,Gary Payton II,G. Payton II,846407,116047,PG/SG,476,6900,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/116047.png,https://dkn.gs/sports/images/nba/players/160/116047.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,16.8,16.8,-2,6th,6,Low,9,GSW,846407-5773017,,
62765,21125174,Kevon,Looney,Kevon Looney,K. Looney,846499,33056,C,476,9600,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33056.png,https://dkn.gs/sports/images/nba/players/160/33056.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,20.1,20.1,-2,14th,14,Medium,9,GSW,846499-5773017,100,true
62765,21125167,Kristaps,Porzingis,Kristaps Porzingis,K. Porzingis,877869,32998,PF,476,13200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32998.png,https://dkn.gs/sports/images/nba/players/160/32998.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,38.8,38.8,-2,18th,18,Medium,6,DAL,877869-5773017,,
62765,21125199,Axel,Toupane,Axel Toupane,A. Toupane,880954,36442,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/36442.png,https://dkn.gs/sports/images/nba/players/160/36442.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,-2,4th,4,219,-,"",Low,9,GSW,880954-5773017,,
62765,21125197,Marquese,Chriss,Marquese Chriss,M. Chriss,884141,69939,PF/C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/69939.png,https://dkn.gs/sports/images/nba/players/160/69939.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,11.4,11.4,-2,18th,18,Medium,6,DAL,884141-5773017,,
62765,21125207,Quinndary,Weatherspoon,Quinndary Weatherspoon,Q. Weatherspoon,886418,33370,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33370.png,https://dkn.gs/sports/images/nba/players/160/33370.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,4.3,4.3,-2,3rd,3,Low,9,GSW,886418-5773017,,
62765,21125170,Jalen,Brunson,Jalen Brunson,J. Brunson,887914,33006,PG/SG,476,11100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33006.png,https://dkn.gs/sports/images/nba/players/160/33006.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,30.5,30.5,-2,5th,5,Low,6,DAL,887914-5773017,,
62765,21125202,Eugene,Omoruyi,Eugene Omoruyi,E. Omoruyi,945123,116446,SF/PF,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/116446.png,https://dkn.gs/sports/images/nba/players/160/116446.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,4.8,4.8,-2,20th,20,Medium,6,DAL,945123-5773017,,
62765,21125204,JaQuori,McLaughlin,JaQuori McLaughlin,J. McLaughlin,945673,592413,PG/SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/592413.png,https://dkn.gs/sports/images/nba/players/160/592413.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,0.8,0.8,-2,8th,8,Low,6,DAL,945673-5773017,,
62762,21124833,Frank,Ntilikina,Frank Ntilikina,F. Ntilikina,1056995,33237,PG,458,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33237.png,https://dkn.gs/sports/images/nba/players/160/33237.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,9.5,9.5,-2,5th,5,Low,6,DAL,1056995-5773017,,
62762,21124836,McKinley,Wright IV,McKinley Wright IV,M. Wright IV,1061526,591857,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591857.png,https://dkn.gs/sports/images/nba/players/160/591857.png,"","",5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,219,2.2,2.2,-2,26th,26,High,16,MIN,1061526-5777751,,
62762,21124839,Isaiah,Miller,Isaiah Miller,I. Miller,1066709,591855,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591855.png,https://dkn.gs/sports/images/nba/players/160/591855.png,"","",5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,-2,20th,20,219,-,"",Medium,16,MIN,1066709-5777751,,
62762,21124843,Jordan,Poole,Jordan Poole,J. Poole,1067671,33061,PG/SG,458,5700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33061.png,https://dkn.gs/sports/images/nba/players/160/33061.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,27.6,27.6,-2,6th,6,Low,9,GSW,1067671-5773017,,
62762,21124847,Jarred,Vanderbilt,Jarred Vanderbilt,J. Vanderbilt,1067852,33027,PF/C,461,5500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33027.png,https://dkn.gs/sports/images/nba/players/160/33027.png,"","",5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,219,24.4,24.4,-2,11th,11,Medium,16,MIN,1067852-5777751,,
62762,21124851,Matt,Lewis,Matt Lewis,M. Lewis,1070360,591854,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591854.png,https://dkn.gs/sports/images/nba/players/160/591854.png,"","",5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,-2,20th,20,219,-,"",Medium,16,MIN,1070360-5777751,,
62762,21124855,Maxi,Kleber,Maxi Kleber,M. Kleber,1072048,33003,PF/C,461,3700,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33003.png,https://dkn.gs/sports/images/nba/players/160/33003.png,"","",5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,5773017,DAL @ GSW,DAL,TRUE, @ ,GSW,2022-01-26T03:00:00.0000000Z,219,19.1,19.1,-2,6th,6,Low,6,DAL,1072048-5773017,,
62762,21124859,Brian,Bowen II,Brian Bowen II,B. Bowen II,1076188,58903,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58903.png,https://dkn.gs/sports/images/nba/players/160/58903.png,"","",5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,-2,28th,28,219,-,"",High,16,MIN,1076188-5777751,,
62762,21124862,Jaylen,Nowell,Jaylen Nowell,J. Nowell,1089562,33205,PG/SG,458,4100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33205.png,https://dkn.gs/sports/images/nba/players/160/33205.png,"","",5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,5777751,MIN @ POR,MIN,TRUE, @ ,POR,2022-01-26T03:00:00.0000000Z,219,15.7,15.7,-2,26th,26,High,16,MIN,1089562-5777751,,
