draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash,playerGameAttributes.id,playerGameAttributes.value
61041,20710676,Frank,Mason III,Frank Mason III,F. Mason III,794504,33183,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33183.png,https://dkn.gs/sports/images/nba/players/160/33183.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,-2,6th,6,219,-,"",Low,13,LAL,794504-5773965,,
61041,20710664,Dario,Saric,Dario Saric,D. Saric,830641,33306,C,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33306.png,https://dkn.gs/sports/images/nba/players/160/33306.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,-2,23rd,23,219,-,"",High,21,PHX,830641-5773965,,
61041,20710648,Cameron,Johnson,Cameron Johnson,C. Johnson,843005,33316,SF/PF,476,8700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33316.png,https://dkn.gs/sports/images/nba/players/160/33316.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,19.6,19.6,-2,3rd,3,Low,21,PHX,843005-5773965,,
61041,20710643,Devin,Booker,Devin Booker,D. Booker,845564,33309,PG/SG,476,14100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33309.png,https://dkn.gs/sports/images/nba/players/160/33309.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,38.0,38.0,-2,15th,15,Medium,21,PHX,845564-5773965,,
61041,20710646,Mikal,Bridges,Mikal Bridges,M. Bridges,846400,33313,SG/SF,476,9600,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33313.png,https://dkn.gs/sports/images/nba/players/160/33313.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,24.1,24.1,-2,3rd,3,Low,21,PHX,846400-5773965,,
61041,20710675,Chandler,Hutchison,Chandler Hutchison,C. Hutchison,846866,32973,SF/PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32973.png,https://dkn.gs/sports/images/nba/players/160/32973.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,2.1,2.1,-2,3rd,3,Low,21,PHX,846866-5773965,,
61041,20710679,Cameron,Oliver,Cameron Oliver,C. Oliver,892823,116699,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/116699.png,https://dkn.gs/sports/images/nba/players/160/116699.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,-2,5th,5,219,-,"",Low,13,LAL,892823-5773965,,
61041,20710657,Landry,Shamet,Landry Shamet,L. Shamet,893100,33111,SG/SF,476,6000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33111.png,https://dkn.gs/sports/images/nba/players/160/33111.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,15.2,15.2,-2,15th,15,Medium,21,PHX,893100-5773965,,
61041,20710673,Jay,Huff,Jay Huff,J. Huff,942843,591190,C,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591190.png,https://dkn.gs/sports/images/nba/players/160/591190.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,3.0,3.0,-2,3rd,3,Low,13,LAL,942843-5773965,,
61041,20710677,Kostas,Antetokounmpo,Kostas Antetokounmpo,K. Antetokounmpo,950367,58851,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58851.png,https://dkn.gs/sports/images/nba/players/160/58851.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,-2,28th,28,219,-,"",High,13,LAL,950367-5773965,,
61041,20710666,Austin,Reaves,Austin Reaves,A. Reaves,953291,591721,SG/SF,476,1500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591721.png,https://dkn.gs/sports/images/nba/players/160/591721.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,11.3,11.3,-2,17th,17,Medium,13,LAL,953291-5773965,,
61041,20710655,Malik,Monk,Malik Monk,M. Monk,957492,32941,PG/SG,476,6600,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32941.png,https://dkn.gs/sports/images/nba/players/160/32941.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,18.6,18.6,-2,17th,17,Medium,13,LAL,957492-5773965,,
61040,20709631,Frank,Ntilikina,Frank Ntilikina,F. Ntilikina,1056995,33237,PG,458,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33237.png,https://dkn.gs/sports/images/nba/players/160/33237.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,9.4,9.4,-2,16th,16,Medium,6,DAL,1056995-5772405,,
61040,20709634,Ty-Shon,Alexander,Ty-Shon Alexander,T. Alexander,1060385,528600,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/528600.png,https://dkn.gs/sports/images/nba/players/160/528600.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,-2,15th,15,219,-,"",Medium,21,PHX,1060385-5773965,,
61040,20709637,Chaundee,Brown Jr.,Chaundee Brown Jr.,C. Brown Jr.,1060954,591153,SG,459,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591153.png,https://dkn.gs/sports/images/nba/players/160/591153.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,2.0,2.0,-2,17th,17,Medium,13,LAL,1060954-5773965,,
61040,20709640,Deandre,Ayton,Deandre Ayton,D. Ayton,1061507,33312,C,462,8200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33312.png,https://dkn.gs/sports/images/nba/players/160/33312.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,36.5,36.5,-2,23rd,23,High,21,PHX,1061507-5773965,,
61040,20709642,McKinley,Wright IV,McKinley Wright IV,M. Wright IV,1061526,591857,PG,458,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591857.png,https://dkn.gs/sports/images/nba/players/160/591857.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,3.0,3.0,-2,8th,8,Low,16,MIN,1061526-5772405,,
61040,20709645,Isaiah,Miller,Isaiah Miller,I. Miller,1066709,591855,PG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591855.png,https://dkn.gs/sports/images/nba/players/160/591855.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,-2,8th,8,219,-,"",Low,16,MIN,1066709-5772405,,
61040,20709648,Jarred,Vanderbilt,Jarred Vanderbilt,J. Vanderbilt,1067852,33027,PF/C,461,5600,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33027.png,https://dkn.gs/sports/images/nba/players/160/33027.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,22.8,22.8,-2,23rd,23,High,16,MIN,1067852-5772405,,
61040,20709652,Matt,Lewis,Matt Lewis,M. Lewis,1070360,591854,SG,459,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591854.png,https://dkn.gs/sports/images/nba/players/160/591854.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,-2,12th,12,219,-,"",Medium,16,MIN,1070360-5772405,,
61040,20709655,Maxi,Kleber,Maxi Kleber,M. Kleber,1072048,33003,PF/C,461,4000,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33003.png,https://dkn.gs/sports/images/nba/players/160/33003.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,18.9,18.9,-2,6th,6,Low,6,DAL,1072048-5772405,,
61040,20709659,Brian,Bowen II,Brian Bowen II,B. Bowen II,1076188,58903,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58903.png,https://dkn.gs/sports/images/nba/players/160/58903.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,-2,12th,12,219,-,"",Medium,16,MIN,1076188-5772405,,
61040,20709662,Jaylen,Nowell,Jaylen Nowell,J. Nowell,1089562,33205,PG,458,3300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33205.png,https://dkn.gs/sports/images/nba/players/160/33205.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,9.0,9.0,-2,8th,8,Low,16,MIN,1089562-5772405,,
