draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,playerGameAttributes.id,playerGameAttributes.value,teamId,teamAbbreviation,playerGameHash,draftAlerts.alertType,draftAlerts.message,draftAlerts.updatedDate,draftAlerts.priority
57068,19599973,Joe,Harris,Joe Harris,J. Harris,549969,32903,SF,460,5800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32903.png,https://dkn.gs/sports/images/nba/players/160/32903.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,23.6,23.6,-2,24th,24,High,,,17,BKN,549969-5770380,,,,
57068,19600082,Nemanja,Bjelica,Nemanja Bjelica,N. Bjelica,550431,33335,PF/C,461,3400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33335.png,https://dkn.gs/sports/images/nba/players/160/33335.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,14.8,14.8,-2,3rd,3,Low,,,9,GSW,550431-5770386,,,,
57068,19600206,Langston,Galloway,Langston Galloway,L. Galloway,551321,33038,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33038.png,https://dkn.gs/sports/images/nba/players/160/33038.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,7.5,7.5,-2,3rd,3,Low,,,9,GSW,551321-5770386,,,,
57068,19599949,Kyrie,Irving,Kyrie Irving,K. Irving,551768,32901,PG/SG,458,7500,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32901.png,https://dkn.gs/sports/images/nba/players/160/32901.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,45.4,45.4,-2,6th,6,Low,,,17,BKN,551768-5770380,,,,
57068,19600108,Alfonzo,McKinnie,Alfonzo McKinnie,A. McKinnie,567423,33058,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33058.png,https://dkn.gs/sports/images/nba/players/160/33058.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,5.3,5.3,-2,18th,18,Medium,,,13,LAL,567423-5770386,,,,
57068,19600078,Juan,Toscano-Anderson,Juan Toscano-Anderson,J. Toscano-Anderson,601511,58887,PF/C,461,3400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58887.png,https://dkn.gs/sports/images/nba/players/160/58887.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,17.8,17.8,-2,6th,6,Low,,,9,GSW,601511-5770386,,,,
57068,19599992,Pat,Connaughton,Pat Connaughton,P. Connaughton,601514,33180,SG/SF,459,4700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33180.png,https://dkn.gs/sports/images/nba/players/160/33180.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,16.8,16.8,-2,13th,13,Medium,,,15,MIL,601514-5770380,,,,
57068,19599942,Anthony,Davis,Anthony Davis,A. Davis,603096,33122,PF/C,461,8800,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33122.png,https://dkn.gs/sports/images/nba/players/160/33122.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,41.2,41.2,-2,8th,8,Low,,,13,LAL,603096-5770386,,,,
57068,19600162,Johnny,O'Bryant III,Johnny O'Bryant III,J. O'Bryant III,603100,115827,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/115827.png,https://dkn.gs/sports/images/nba/players/160/115827.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,-2,18th,18,219,-,"",Medium,,,15,MIL,603100-5770380,,,,
57068,19600062,Rodney,Hood,Rodney Hood,R. Hood,603106,33326,SG/SF,459,3600,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33326.png,https://dkn.gs/sports/images/nba/players/160/33326.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,9.4,9.4,-2,12th,12,Medium,,,15,MIL,603106-5770380,,,,
57068,19600052,Damion,Lee,Damion Lee,D. Lee,609081,33057,PG/SG,458,3700,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33057.png,https://dkn.gs/sports/images/nba/players/160/33057.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,14.4,14.4,-2,3rd,3,Low,,,9,GSW,609081-5770386,,,,
57068,19599984,Otto,Porter Jr.,Otto Porter Jr.,O. Porter Jr.,609256,32961,SF/PF,460,5300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32961.png,https://dkn.gs/sports/images/nba/players/160/32961.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,21.2,21.2,-2,6th,6,Low,,,9,GSW,609256-5770386,,,,
57068,19599923,Giannis,Antetokounmpo,Giannis Antetokounmpo,G. Antetokounmpo,739957,33178,PF/C,461,10000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33178.png,https://dkn.gs/sports/images/nba/players/160/33178.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,56.4,56.4,-2,24th,24,High,100,true,15,MIL,739957-5770380,,,,
57068,19600003,Kendrick,Nunn,Kendrick Nunn,K. Nunn,741931,58938,PG/SG,458,4300,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/58938.png,https://dkn.gs/sports/images/nba/players/160/58938.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,24.6,24.6,-2,8th,8,Low,,,13,LAL,741931-5770386,,,,
57068,19600089,Jordan,Bell,Jordan Bell,J. Bell,743701,33199,C,462,3300,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33199.png,https://dkn.gs/sports/images/nba/players/160/33199.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,11.6,11.6,-2,8th,8,Low,,,9,GSW,743701-5770386,,,,
57068,19600020,Bobby,Portis,Bobby Portis,B. Portis,750703,33236,PF/C,461,4000,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33236.png,https://dkn.gs/sports/images/nba/players/160/33236.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,23.2,23.2,-2,24th,24,High,,,15,MIL,750703-5770380,,,,
57068,19600177,Semi,Ojeleye,Semi Ojeleye,S. Ojeleye,792415,32877,PF,461,3000,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32877.png,https://dkn.gs/sports/images/nba/players/160/32877.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,9.4,9.4,-2,24th,24,High,,,15,MIL,792415-5770380,,,,
57068,19599966,Andrew,Wiggins,Andrew Wiggins,A. Wiggins,794503,33191,SG/SF,459,6200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33191.png,https://dkn.gs/sports/images/nba/players/160/33191.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,32.3,32.3,-2,6th,6,Low,100,true,9,GSW,794503-5770386,,,,
57068,19600102,DeAndre',Bembry,DeAndre' Bembry,D. Bembry,795428,32842,SF,460,3100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32842.png,https://dkn.gs/sports/images/nba/players/160/32842.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,14.7,14.7,-2,24th,24,High,,,17,BKN,795428-5770380,,,,
57068,19600119,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,T. Antetokounmpo,803207,33179,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33179.png,https://dkn.gs/sports/images/nba/players/160/33179.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,6.8,6.8,-2,24th,24,High,,,15,MIL,803207-5770380,,,,
57068,19600043,Grayson,Allen,Grayson Allen,G. Allen,842296,33143,SG/SF,459,3800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33143.png,https://dkn.gs/sports/images/nba/players/160/33143.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,19.6,19.6,-2,12th,12,Medium,100,true,15,MIL,842296-5770380,,,,
57068,19600200,Justin,Jackson,Justin Jackson,J. Jackson,842955,33002,SF,460,3000,None,TRUE,TRUE,None,https://dkn.gs/sports/images/nba/players/50/33002.png,https://dkn.gs/sports/images/nba/players/160/33002.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,12.0,12.0,-2,13th,13,Medium,,,15,MIL,842955-5770380,Trade Alert,"Justin Jackson has signed with the Mavericks and will not receive FPTS, please check your lineups!",2021-10-18T13:02:26.0000000Z,100
57068,19600184,Jevon,Carter,Jevon Carter,J. Carter,843794,33144,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33144.png,https://dkn.gs/sports/images/nba/players/160/33144.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,8.7,8.7,-2,6th,6,Low,,,17,BKN,843794-5770380,,,,
57068,19600194,Chris,Chiozza,Chris Chiozza,C. Chiozza,845512,33082,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33082.png,https://dkn.gs/sports/images/nba/players/160/33082.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,9.0,9.0,-2,12th,12,Medium,,,9,GSW,845512-5770386,,,,
57068,19600135,Gary,Payton II,Gary Payton II,G. Payton II,846407,116047,PG,458,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/116047.png,https://dkn.gs/sports/images/nba/players/160/116047.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,5.5,5.5,-2,12th,12,Medium,,,9,GSW,846407-5770386,,,,
57068,19600011,Kevon,Looney,Kevon Looney,K. Looney,846499,33056,C,462,4100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33056.png,https://dkn.gs/sports/images/nba/players/160/33056.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,15.0,15.0,-2,8th,8,Low,100,true,9,GSW,846499-5770386,,,,
57068,19600147,Elijah,Bryant,Elijah Bryant,E. Bryant,851294,58950,SG,459,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/teams/50/32933.png,https://dkn.gs/sports/images/nba/teams/160/32933.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,5.7,5.7,-2,12th,12,Medium,,,15,MIL,851294-5770380,,,,
57068,19600117,Nikola,Milutinov,Nikola Milutinov,N. Milutinov,877877,36627,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,-2,9th,9,219,-,"",Low,,,17,BKN,877877-5770380,,,,
57068,19600171,Axel,Toupane,Axel Toupane,A. Toupane,880954,36442,SF,460,3000,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/36442.png,https://dkn.gs/sports/images/nba/players/160/36442.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,4.0,4.0,-2,6th,6,Low,,,9,GSW,880954-5770386,,,,
57068,19599976,Donte,DiVincenzo,Donte DiVincenzo,D. DiVincenzo,887915,33185,PG/SG,458,5500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33185.png,https://dkn.gs/sports/images/nba/players/160/33185.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,24.9,24.9,-2,12th,12,Medium,,,15,MIL,887915-5770380,,,,
57068,19600153,Mychal,Mulder,Mychal Mulder,M. Mulder,891351,58815,PG,458,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/58815.png,https://dkn.gs/sports/images/nba/players/160/58815.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,8.8,8.8,-2,12th,12,Medium,,,9,GSW,891351-5770386,,,,
57068,19600111,Cameron,Oliver,Cameron Oliver,C. Oliver,892823,116699,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/116699.png,https://dkn.gs/sports/images/nba/players/160/116699.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,22.7,22.7,-2,8th,8,Low,,,13,LAL,892823-5770386,,,,
57068,19600203,Justin,Robinson,Justin Robinson,J. Robinson,893009,32890,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32890.png,https://dkn.gs/sports/images/nba/players/160/32890.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,5.6,5.6,-2,3rd,3,Low,,,15,MIL,893009-5770380,,,,
57068,19600144,Devontae,Cacok,Devontae Cacok,D. Cacok,899762,58912,PF,461,3000,None,TRUE,TRUE,Recent,https://dkn.gs/sports/images/nba/players/50/58912.png,https://dkn.gs/sports/images/nba/players/160/58912.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,4.8,4.8,-2,2nd,2,Low,,,17,BKN,899762-5770380,Trade Alert,"Devontae Cacok has signed with the Spurs and will not receive FPTS, please check your lineups!",2021-10-19T14:22:53.0000000Z,100
57068,19600156,Javin,DeLaurier,Javin DeLaurier,J. DeLaurier,937663,529628,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32933.png,https://dkn.gs/sports/images/nba/teams/160/32933.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,-2,24th,24,219,-,"",High,,,15,MIL,937663-5770380,,,,
57068,19600070,Bruce,Brown,Bruce Brown,B. Brown,941834,33044,SG/SF,459,3600,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33044.png,https://dkn.gs/sports/images/nba/players/160/33044.png,"","",5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,5770380,BKN @ MIL,BKN, @ ,MIL,TRUE,2021-10-19T23:30:00.0000000Z,219,20.3,20.3,-2,7th,7,Low,,,17,BKN,941834-5770380,,,,
57068,19600122,Kostas,Antetokounmpo,Kostas Antetokounmpo,K. Antetokounmpo,950367,58851,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58851.png,https://dkn.gs/sports/images/nba/players/160/58851.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,2.9,2.9,-2,8th,8,Low,,,13,LAL,950367-5770386,,,,
57068,19600190,Austin,Reaves,Austin Reaves,A. Reaves,953291,591721,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32927.png,https://dkn.gs/sports/images/nba/teams/160/32927.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,-2,16th,16,219,-,"",Medium,,,13,LAL,953291-5770386,,,,
57068,19599997,Malik,Monk,Malik Monk,M. Monk,957492,32941,SG,459,4500,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32941.png,https://dkn.gs/sports/images/nba/players/160/32941.png,"","",5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,5770386,GSW @ LAL,GSW, @ ,LAL,TRUE,2021-10-20T02:00:00.0000000Z,219,19.2,19.2,-2,16th,16,Medium,,,13,LAL,957492-5770386,,,,
