draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,playerGameAttributes.id,playerGameAttributes.value,teamId,teamAbbreviation,playerGameHash
95836,31009898,Santi,Aldama,Santi Aldama,S. Aldama,1177024,591035,PF,476,6600,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591035.png,https://dkn.gs/sports/images/nba/players/160/591035.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,18.0,18.0,-2,2nd,2,Low,,,29,MEM,1177024-5959154
95836,31009902,David,Roddy,David Roddy,D. Roddy,1193593,649572,SF/PF,476,5400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/649572.png,https://dkn.gs/sports/images/nba/players/160/649572.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,15.6,15.6,-2,2nd,2,Low,,,29,MEM,1193593-5959154
95836,31009900,Ziaire,Williams,Ziaire Williams,Z. Williams,1231313,591011,SF,476,6000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591011.png,https://dkn.gs/sports/images/nba/players/160/591011.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,18.6,18.6,-2,29th,29,High,,,29,MEM,1231313-5959154
95836,31009913,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,K. Lofton Jr.,1232218,649605,PF/C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/649605.png,https://dkn.gs/sports/images/nba/players/160/649605.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,8.0,8.0,-2,2nd,2,Low,,,29,MEM,1232218-5959154
95836,31009912,D'Moi,Hodge,D'Moi Hodge,D. Hodge,1235231,714104,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/714104.png,https://dkn.gs/sports/images/nba/players/160/714104.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,3.0,3.0,-2,14th,14,Medium,,,13,LAL,1235231-5959154
95836,31009919,Alex,Fudge,Alex Fudge,A. Fudge,1326854,717419,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/717419.png,https://dkn.gs/sports/images/nba/players/160/717419.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,0.0,0.0,-2,16th,16,Medium,,,13,LAL,1326854-5959154
95836,31009905,Max,Christie,Max Christie,M. Christie,1340703,649581,SG/SF,476,3900,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/649581.png,https://dkn.gs/sports/images/nba/players/160/649581.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,9.1,9.1,-2,14th,14,Medium,,,13,LAL,1340703-5959154
95836,31009916,Maxwell,Lewis,Maxwell Lewis,M. Lewis,1343033,713792,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/713792.png,https://dkn.gs/sports/images/nba/players/160/713792.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,0.3,0.3,-2,16th,16,Medium,,,13,LAL,1343033-5959154
95836,31009910,Jalen,Hood-Schifino,Jalen Hood-Schifino,J. Hood-Schifino,1402780,713770,PG,476,1500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/713770.png,https://dkn.gs/sports/images/nba/players/160/713770.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,-2,29th,29,219,-,"",High,,,13,LAL,1402780-5959154
95836,31009917,Gregory,Jackson,Gregory Jackson,G. Jackson,1405584,713797,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/713797.png,https://dkn.gs/sports/images/nba/players/160/713797.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,0.0,0.0,-2,29th,29,High,,,29,MEM,1405584-5959154
95836,31009885,LeBron,James,LeBron James,L. James,214152,33114,SF/PF,476,15300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33114.png,https://dkn.gs/sports/images/nba/players/160/33114.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,47.9,47.9,-2,16th,16,Medium,100,true,13,LAL,214152-5959154
95836,31009906,Derrick,Rose,Derrick Rose,D. Rose,399612,33031,PG/SG,476,3300,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33031.png,https://dkn.gs/sports/images/nba/players/160/33031.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,16.0,16.0,-2,14th,14,Medium,,,29,MEM,399612-5959154
95836,31009891,Bismack,Biyombo,Bismack Biyombo,B. Biyombo,599797,32932,C,476,9600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32932.png,https://dkn.gs/sports/images/nba/players/160/32932.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,33.1,33.1,-2,22nd,22,High,100,true,29,MEM,599797-5959154
95836,31009884,Anthony,Davis,Anthony Davis,A. Davis,603096,33122,C,476,15600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33122.png,https://dkn.gs/sports/images/nba/players/160/33122.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,52.6,52.6,-2,12th,12,Medium,100,true,13,LAL,603096-5959154
95836,31009909,Steven,Adams,Steven Adams,S. Adams,679478,33250,C,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33250.png,https://dkn.gs/sports/images/nba/players/160/33250.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,-2,22nd,22,219,-,"",High,,,29,MEM,679478-5959154
95836,31009897,Taurean,Prince,Taurean Prince,T. Prince,696209,32907,SF/PF,476,6900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32907.png,https://dkn.gs/sports/images/nba/players/160/32907.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,15.9,15.9,-2,16th,16,Medium,100,true,13,LAL,696209-5959154
95836,31009890,Marcus,Smart,Marcus Smart,M. Smart,697132,32870,PG/SG,476,9900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32870.png,https://dkn.gs/sports/images/nba/players/160/32870.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,28.6,28.6,-2,14th,14,Medium,100,true,29,MEM,697132-5959154
95836,31009895,Christian,Wood,Christian Wood,C. Wood,750924,33040,C,476,7500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33040.png,https://dkn.gs/sports/images/nba/players/160/33040.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,18.4,18.4,-2,12th,12,Medium,,,13,LAL,750924-5959154
95836,31009888,D'Angelo,Russell,D'Angelo Russell,D. Russell,844038,33054,PG,476,12000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33054.png,https://dkn.gs/sports/images/nba/players/160/33054.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,34.2,34.2,-2,29th,29,High,100,true,13,LAL,844038-5959154
95836,31009901,Gabe,Vincent,Gabe Vincent,G. Vincent,851253,36560,PG/SG,476,5700,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/36560.png,https://dkn.gs/sports/images/nba/players/160/36560.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,14.6,14.6,-2,29th,29,High,,,13,LAL,851253-5959154
95836,31009903,John,Konchar,John Konchar,J. Konchar,852907,33149,PG/SF,476,4800,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33149.png,https://dkn.gs/sports/images/nba/players/160/33149.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,13.7,13.7,-2,9th,9,Low,,,29,MEM,852907-5959154
95836,31009893,Luke,Kennard,Luke Kennard,L. Kennard,887661,33042,SG,476,8100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33042.png,https://dkn.gs/sports/images/nba/players/160/33042.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,19.0,19.0,-2,9th,9,Low,,,29,MEM,887661-5959154
95836,31009915,Brandon,Clarke,Brandon Clarke,B. Clarke,892914,33148,C,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33148.png,https://dkn.gs/sports/images/nba/players/160/33148.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,-2,22nd,22,219,-,"",High,,,29,MEM,892914-5959154
95836,31009886,Desmond,Bane,Desmond Bane,D. Bane,944263,527237,SG,476,14100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527237.png,https://dkn.gs/sports/images/nba/players/160/527237.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,44.9,44.9,-2,9th,9,Low,100,true,29,MEM,944263-5959154
95836,31009889,Austin,Reaves,Austin Reaves,A. Reaves,953291,591721,SG/SF,476,10200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591721.png,https://dkn.gs/sports/images/nba/players/160/591721.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,27.7,27.7,-2,14th,14,Medium,,,13,LAL,953291-5959154
95836,31009894,Rui,Hachimura,Rui Hachimura,R. Hachimura,955893,32883,PF,476,7800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32883.png,https://dkn.gs/sports/images/nba/players/160/32883.png,"","",5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,5959154,MEM @ LAL,MEM, @ ,LAL,TRUE,2023-11-15T03:30:00.0000000Z,219,23.4,23.4,-2,13th,13,Medium,,,13,LAL,955893-5959154
95941,31025208,Isaiah,Hartenstein,Isaiah Hartenstein,I. Hartenstein,1057004,33079,C,462,4300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33079.png,https://dkn.gs/sports/images/nba/players/160/33079.png,"","",5955488,NYK @ ATL,NYK, @ ,ATL,TRUE,2023-11-16T00:30:00.0000000Z,5955488,NYK @ ATL,NYK, @ ,ATL,TRUE,2023-11-16T00:30:00.0000000Z,219,16.4,16.4,-2,14th,14,Medium,,,18,NYK,1057004-5955488
95941,31025136,Gary,Trent Jr.,Gary Trent Jr.,G. Trent Jr.,1060908,33331,PG/SG,458,4700,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33331.png,https://dkn.gs/sports/images/nba/players/160/33331.png,"","",5955440,MIL @ TOR,MIL, @ ,TOR,TRUE,2023-11-16T00:30:00.0000000Z,5955440,MIL @ TOR,MIL, @ ,TOR,TRUE,2023-11-16T00:30:00.0000000Z,219,17.5,17.5,-2,17th,17,Medium,,,28,TOR,1060908-5955440
95941,31025017,Wendell,Carter Jr.,Wendell Carter Jr.,W. Carter Jr.,1060912,32972,C,462,5800,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32972.png,https://dkn.gs/sports/images/nba/players/160/32972.png,"","",5959556,ORL @ CHI,ORL, @ ,CHI,TRUE,2023-11-16T01:00:00.0000000Z,5959556,ORL @ CHI,ORL, @ ,CHI,TRUE,2023-11-16T01:00:00.0000000Z,219,24.6,24.6,-2,24th,24,High,,,19,ORL,1060912-5959556
95941,31025441,Lindell,Wigginton,Lindell Wigginton,L. Wigginton,1060959,33208,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33208.png,https://dkn.gs/sports/images/nba/players/160/33208.png,"","",5955440,MIL @ TOR,MIL, @ ,TOR,TRUE,2023-11-16T00:30:00.0000000Z,5955440,MIL @ TOR,MIL, @ ,TOR,TRUE,2023-11-16T00:30:00.0000000Z,-2,2nd,2,219,-,"",Low,,,15,MIL,1060959-5955440
95941,31024835,Trae,Young,Trae Young,T. Young,1060978,32850,PG,458,9300,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32850.png,https://dkn.gs/sports/images/nba/players/160/32850.png,"","",5955488,NYK @ ATL,NYK, @ ,ATL,TRUE,2023-11-16T00:30:00.0000000Z,5955488,NYK @ ATL,NYK, @ ,ATL,TRUE,2023-11-16T00:30:00.0000000Z,219,46.5,46.5,-2,4th,4,Low,,,1,ATL,1060978-5955488
95941,31025628,Luka,Garza,Luka Garza,L. Garza,1061057,591056,C,462,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591056.png,https://dkn.gs/sports/images/nba/players/160/591056.png,"","",5958056,MIN @ PHX,MIN, @ ,PHX,TRUE,2023-11-16T02:00:00.0000000Z,5958056,MIN @ PHX,MIN, @ ,PHX,TRUE,2023-11-16T02:00:00.0000000Z,219,5.4,5.4,-2,3rd,3,Low,,,16,MIN,1061057-5958056
95941,31024926,Deandre,Ayton,Deandre Ayton,D. Ayton,1061507,33312,C,462,7200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33312.png,https://dkn.gs/sports/images/nba/players/160/33312.png,"","",5957648,CLE @ POR,CLE, @ ,POR,TRUE,2023-11-16T03:00:00.0000000Z,5957648,CLE @ POR,CLE, @ ,POR,TRUE,2023-11-16T03:00:00.0000000Z,219,34.1,34.1,-2,19th,19,Medium,,,22,POR,1061507-5957648
95941,31025071,Daniel,Gafford,Daniel Gafford,D. Gafford,1061647,32976,C,462,5400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32976.png,https://dkn.gs/sports/images/nba/players/160/32976.png,"","",5955878,DAL @ WAS,DAL, @ ,WAS,TRUE,2023-11-16T00:00:00.0000000Z,5955878,DAL @ WAS,DAL, @ ,WAS,TRUE,2023-11-16T00:00:00.0000000Z,219,24.3,24.3,-2,28th,28,High,,,27,WAS,1061647-5955878
95941,31025594,Chuma,Okeke,Chuma Okeke,C. Okeke,1061658,33281,PF/C,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33281.png,https://dkn.gs/sports/images/nba/players/160/33281.png,"","",5959556,ORL @ CHI,ORL, @ ,CHI,TRUE,2023-11-16T01:00:00.0000000Z,5959556,ORL @ CHI,ORL, @ ,CHI,TRUE,2023-11-16T01:00:00.0000000Z,219,2.6,2.6,-2,15th,15,Medium,,,19,ORL,1061658-5959556
95941,31025213,Davion,Mitchell,Davion Mitchell,D. Mitchell,1061659,591009,PG/SG,458,4200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591009.png,https://dkn.gs/sports/images/nba/players/160/591009.png,"","",5959172,SAC @ LAL,SAC, @ ,LAL,TRUE,2023-11-16T03:00:00.0000000Z,5959172,SAC @ LAL,SAC, @ ,LAL,TRUE,2023-11-16T03:00:00.0000000Z,219,13.9,13.9,-2,14th,14,Medium,,,23,SAC,1061659-5959172
95941,31025152,Jordan,Goodwin,Jordan Goodwin,J. Goodwin,1062104,591847,PG,458,4600,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591847.png,https://dkn.gs/sports/images/nba/players/160/591847.png,"","",5958056,MIN @ PHX,MIN, @ ,PHX,TRUE,2023-11-16T02:00:00.0000000Z,5958056,MIN @ PHX,MIN, @ ,PHX,TRUE,2023-11-16T02:00:00.0000000Z,219,17.8,17.8,-2,8th,8,Low,,,21,PHX,1062104-5958056
95941,31025264,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,N. Alexander-Walker,1067668,33225,PG/SG,458,3900,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33225.png,https://dkn.gs/sports/images/nba/players/160/33225.png,"","",5958056,MIN @ PHX,MIN, @ ,PHX,TRUE,2023-11-16T02:00:00.0000000Z,5958056,MIN @ PHX,MIN, @ ,PHX,TRUE,2023-11-16T02:00:00.0000000Z,219,14.9,14.9,-2,11th,11,Medium,,,16,MIN,1067668-5958056
95941,31024950,Jordan,Poole,Jordan Poole,J. Poole,1067671,33061,PG/SG,458,6800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33061.png,https://dkn.gs/sports/images/nba/players/160/33061.png,"","",5955878,DAL @ WAS,DAL, @ ,WAS,TRUE,2023-11-16T00:00:00.0000000Z,5955878,DAL @ WAS,DAL, @ ,WAS,TRUE,2023-11-16T00:00:00.0000000Z,219,28.2,28.2,-2,19th,19,Medium,,,27,WAS,1067671-5955878
95941,31025489,Saben,Lee,Saben Lee,S. Lee,1067689,527248,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527248.png,https://dkn.gs/sports/images/nba/players/160/527248.png,"","",5958056,MIN @ PHX,MIN, @ ,PHX,TRUE,2023-11-16T02:00:00.0000000Z,5958056,MIN @ PHX,MIN, @ ,PHX,TRUE,2023-11-16T02:00:00.0000000Z,219,5.4,5.4,-2,8th,8,Low,,,21,PHX,1067689-5958056
95941,31025434,Jarred,Vanderbilt,Jarred Vanderbilt,J. Vanderbilt,1067852,33027,PF/C,461,3100,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33027.png,https://dkn.gs/sports/images/nba/players/160/33027.png,"","",5959172,SAC @ LAL,SAC, @ ,LAL,TRUE,2023-11-16T03:00:00.0000000Z,5959172,SAC @ LAL,SAC, @ ,LAL,TRUE,2023-11-16T03:00:00.0000000Z,-2,23rd,23,219,-,"",High,,,13,LAL,1067852-5959172
