draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash,playerGameAttributes.id,playerGameAttributes.value,draftAlerts.alertType,draftAlerts.message,draftAlerts.updatedDate,draftAlerts.priority
58145,19791271,Cameron,Payne,Cameron Payne,C. Payne,792338,33375,PG/SG,458,3600,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33375.png,https://dkn.gs/sports/images/nba/players/160/33375.png,"","",5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,219,18.0,18.0,-2,29th,29,High,21,PHX,792338-5770422,,,,,,
58145,19791804,Marcus,Foster,Marcus Foster,M. Foster,793862,58988,PG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32919.png,https://dkn.gs/sports/images/nba/teams/160/32919.png,"","",5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,-2,15th,15,219,-,"",Medium,10,HOU,793862-5772843,,,,,,
58145,19791993,Wes,Iwundu,Wes Iwundu,W. Iwundu,793863,33276,SG,459,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33276.png,https://dkn.gs/sports/images/nba/players/160/33276.png,"","",5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,-2,20th,20,219,-,"",Medium,5312,CHA,793863-5771637,,,,,,
58145,19791864,Frank,Mason III,Frank Mason III,F. Mason III,794504,33183,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33183.png,https://dkn.gs/sports/images/nba/players/160/33183.png,"","",5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,-2,11th,11,219,-,"",Medium,13,LAL,794504-5770422,,,,,,
58145,19792068,Wayne,Selden Jr.,Wayne Selden Jr.,W. Selden Jr.,794506,115461,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/115461.png,https://dkn.gs/sports/images/nba/players/160/115461.png,"","",5775927,NYK @ ORL,NYK, @ ,ORL,TRUE,2021-10-22T23:00:00.0000000Z,5775927,NYK @ ORL,NYK, @ ,ORL,TRUE,2021-10-22T23:00:00.0000000Z,-2,6th,6,219,-,"",Low,18,NYK,794506-5775927,,,,,,
58145,19790595,Joel,Embiid,Joel Embiid,J. Embiid,794508,33292,C,462,10000,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33292.png,https://dkn.gs/sports/images/nba/players/160/33292.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,41.5,41.5,-2,3rd,3,Low,20,PHI,794508-5770416,,,,,,
58145,19791816,Brandon,Goodwin,Brandon Goodwin,B. Goodwin,795361,58861,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58861.png,https://dkn.gs/sports/images/nba/players/160/58861.png,"","",5775927,NYK @ ORL,NYK, @ ,ORL,TRUE,2021-10-22T23:00:00.0000000Z,5775927,NYK @ ORL,NYK, @ ,ORL,TRUE,2021-10-22T23:00:00.0000000Z,-2,13th,13,219,-,"",Medium,18,NYK,795361-5775927,,,,,,
58145,19791765,DeAndre',Bembry,DeAndre' Bembry,D. Bembry,795428,32842,SG/SF,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32842.png,https://dkn.gs/sports/images/nba/players/160/32842.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,0.0,0.0,-2,11th,11,Medium,17,BKN,795428-5770416,,,,,,
58145,19790823,Derrick,White,Derrick White,D. White,796009,33364,PG/SG,458,5900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33364.png,https://dkn.gs/sports/images/nba/players/160/33364.png,"","",5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,219,30.5,30.5,-2,23rd,23,High,24,SAS,796009-5771985,,,,,,
58145,19791969,Danté,Exum,Danté Exum,D. Exum,830636,33394,SG,459,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33394.png,https://dkn.gs/sports/images/nba/players/160/33394.png,"","",5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,-2,2nd,2,219,-,"",Low,10,HOU,830636-5772843,,,,,,
58145,19791347,Dario,Saric,Dario Saric,D. Saric,830641,33306,C,462,3300,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33306.png,https://dkn.gs/sports/images/nba/players/160/33306.png,"","",5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,-2,-,"",219,-,"",,21,PHX,830641-5770422,,,,,,
58145,19790593,Nikola,Jokic,Nikola Jokic,N. Jokic,830650,33018,C,462,10200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33018.png,https://dkn.gs/sports/images/nba/players/160/33018.png,"","",5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,219,50.8,50.8,-2,14th,14,Medium,7,DEN,830650-5771985,,,,,,
58145,19791067,Guillermo,Hernangómez,Guillermo Hernangómez,G. Hernangómez,840567,32939,C,462,4400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32939.png,https://dkn.gs/sports/images/nba/players/160/32939.png,"","",5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,-2,7th,7,219,-,"",Low,3,NOP,840567-5771025,,,,,,
58145,19792050,Gary,Clark,Gary Clark,G. Clark,842169,33083,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33083.png,https://dkn.gs/sports/images/nba/players/160/33083.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,18th,18,219,-,"",Medium,20,PHI,842169-5770416,,,,,,
58145,19791109,Cedi,Osman,Cedi Osman,C. Osman,842611,32985,SG/SF,459,4200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32985.png,https://dkn.gs/sports/images/nba/players/160/32985.png,"","",5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,219,19.5,19.5,-2,-,"",,5,CLE,842611-5771637,,,,,,
58145,19791963,Theo,Pinson,Theo Pinson,T. Pinson,842910,32920,SG,459,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32920.png,https://dkn.gs/sports/images/nba/players/160/32920.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,23rd,23,219,-,"",High,2,BOS,842910-5770629,,,,,,
58145,19791280,Cody,Martin,Cody Martin,C. Martin,842971,32951,SG/SF,459,3600,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32951.png,https://dkn.gs/sports/images/nba/players/160/32951.png,"","",5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,219,21.5,21.5,-2,16th,16,Medium,5312,CHA,842971-5771637,,,,,,
58145,19791165,Cameron,Johnson,Cameron Johnson,C. Johnson,843005,33316,SF/PF,460,4000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33316.png,https://dkn.gs/sports/images/nba/players/160/33316.png,"","",5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,219,18.0,18.0,-2,5th,5,Low,21,PHX,843005-5770422,,,,,,
58145,19790894,Devonte',Graham,Devonte' Graham,D. Graham,843228,32948,PG,458,5500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32948.png,https://dkn.gs/sports/images/nba/players/160/32948.png,"","",5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,219,31.3,31.3,-2,2nd,2,Low,3,NOP,843228-5771025,,,,,,
58145,19791394,Svi,Mykhailiuk,Svi Mykhailiuk,S. Mykhailiuk,843265,33045,SG/SF,459,3200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33045.png,https://dkn.gs/sports/images/nba/players/160/33045.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,219,7.3,7.3,-2,21st,21,High,28,TOR,843265-5770629,,,,,,
58145,19790884,Kelly,Oubre Jr.,Kelly Oubre Jr.,K. Oubre Jr.,843271,33310,SG/SF,459,5500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33310.png,https://dkn.gs/sports/images/nba/players/160/33310.png,"","",5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,219,20.3,20.3,-2,16th,16,Medium,5312,CHA,843271-5771637,,,,,,
58145,19791200,Kenrich,Williams,Kenrich Williams,K. Williams,843742,33221,SF,460,3900,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33221.png,https://dkn.gs/sports/images/nba/players/160/33221.png,"","",5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,219,8.5,8.5,-2,1st,1,Low,25,OKC,843742-5772843,,,,,,
58145,19790847,Myles,Turner,Myles Turner,M. Turner,843762,33089,C,462,5700,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33089.png,https://dkn.gs/sports/images/nba/players/160/33089.png,"","",5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,219,25.8,25.8,-2,-,"",,11,IND,843762-5772729,,,,,,
58145,19791834,Jevon,Carter,Jevon Carter,J. Carter,843794,33144,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33144.png,https://dkn.gs/sports/images/nba/players/160/33144.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,2.0,2.0,-2,5th,5,Low,17,BKN,843794-5770416,,,,,,
58145,19791290,Kelan,Martin,Kelan Martin,K. Martin,843805,33207,SF/PF,460,3500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33207.png,https://dkn.gs/sports/images/nba/players/160/33207.png,"","",5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,-2,17th,17,219,-,"",Medium,11,IND,843805-5772729,,,,,,
58145,19791873,Edmond,Sumner,Edmond Sumner,E. Sumner,843846,33094,PG,458,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33094.png,https://dkn.gs/sports/images/nba/players/160/33094.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,5th,5,219,-,"",Low,17,BKN,843846-5770416,,,,,,
58145,19791915,D.J.,Wilson,D.J. Wilson,D. Wilson,843997,33182,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33182.png,https://dkn.gs/sports/images/nba/players/160/33182.png,"","",5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,-2,4th,4,219,-,"",Low,25,OKC,843997-5772843,,,,,,
58145,19790971,Jae'Sean,Tate,Jae'Sean Tate,J. Tate,844040,58862,SF,460,4900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/teams/50/32919.png,https://dkn.gs/sports/images/nba/teams/160/32919.png,"","",5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,219,7.8,7.8,-2,13th,13,Medium,10,HOU,844040-5772843,,,,,,
58145,19791924,Keita,Bates-Diop,Keita Bates-Diop,K. Bates-Diop,844045,33201,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33201.png,https://dkn.gs/sports/images/nba/players/160/33201.png,"","",5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,219,8.3,8.3,-2,2nd,2,Low,24,SAS,844045-5771985,,,,,,
58145,19791149,Stanley,Johnson,Stanley Johnson,S. Johnson,844331,33374,PF,461,4000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33374.png,https://dkn.gs/sports/images/nba/players/160/33374.png,"","",5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,-2,-,"",219,-,"",,4,CHI,844331-5771025,,,,,,
58145,19790849,Kyle,Kuzma,Kyle Kuzma,K. Kuzma,844476,33127,SF/PF,460,5700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33127.png,https://dkn.gs/sports/images/nba/players/160/33127.png,"","",5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,219,38.3,38.3,-2,23rd,23,High,27,WAS,844476-5772729,,,,,,
58145,19790845,Jakob,Poeltl,Jakob Poeltl,J. Poeltl,844478,33361,C,462,5700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33361.png,https://dkn.gs/sports/images/nba/players/160/33361.png,"","",5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,219,39.8,39.8,-2,9th,9,Medium,24,SAS,844478-5771985,,,,,,
58145,19790642,Devin,Booker,Devin Booker,D. Booker,845564,33309,PG/SG,458,8200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33309.png,https://dkn.gs/sports/images/nba/players/160/33309.png,"","",5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,219,24.5,24.5,-2,11th,11,Medium,21,PHX,845564-5770422,,,,,,
58145,19790952,Mikal,Bridges,Mikal Bridges,M. Bridges,846400,33313,SG/SF,459,5000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33313.png,https://dkn.gs/sports/images/nba/players/160/33313.png,"","",5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,219,26.8,26.8,-2,5th,5,Low,21,PHX,846400-5770422,,,,,,
58145,19791351,Eric,Paschall,Eric Paschall,E. Paschall,846627,33063,SF/PF,460,3300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33063.png,https://dkn.gs/sports/images/nba/players/160/33063.png,"","",5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,219,8.8,8.8,-2,7th,7,Low,26,UTA,846627-5773497,,,,,,
58145,19791257,Yuta,Watanabe,Yuta Watanabe,Y. Watanabe,846639,33146,SG,459,3700,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33146.png,https://dkn.gs/sports/images/nba/players/160/33146.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,26th,26,219,-,"",High,28,TOR,846639-5770629,,,,,,
58145,19791562,Chandler,Hutchison,Chandler Hutchison,C. Hutchison,846866,32973,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32973.png,https://dkn.gs/sports/images/nba/players/160/32973.png,"","",5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,-2,5th,5,219,-,"",Low,21,PHX,846866-5770422,,,,,,
58145,19791921,Zylan,Cheatham,Zylan Cheatham,Z. Cheatham,846964,33227,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33227.png,https://dkn.gs/sports/images/nba/players/160/33227.png,"","",5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,-2,13th,13,219,-,"",Medium,3,NOP,846964-5771025,,,,,,
58145,19790611,Domantas,Sabonis,Domantas Sabonis,D. Sabonis,850111,33091,PF/C,461,9000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33091.png,https://dkn.gs/sports/images/nba/players/160/33091.png,"","",5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,219,55.3,55.3,-2,12th,12,Medium,11,IND,850111-5772729,,,,,,
58145,19791486,Jock,Landale,Jock Landale,J. Landale,850308,36379,C,462,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/teams/50/32955.png,https://dkn.gs/sports/images/nba/teams/160/32955.png,"","",5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,219,5.8,5.8,-2,9th,9,Medium,24,SAS,850308-5771985,,,,,,
58145,19790657,Pascal,Siakam,Pascal Siakam,P. Siakam,853408,33379,PF/C,461,7800,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33379.png,https://dkn.gs/sports/images/nba/players/160/33379.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,24th,24,219,-,"",High,28,TOR,853408-5770629,,,,,,
58145,19791484,Nikola,Milutinov,Nikola Milutinov,N. Milutinov,877877,36627,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,9th,9,219,-,"",Medium,17,BKN,877877-5770416,,,,,,
58145,19792071,Juan Pablo,Vaulet,Juan Pablo Vaulet,J. Vaulet,877878,116539,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32922.png,https://dkn.gs/sports/images/nba/teams/160/32922.png,"","",5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,-2,17th,17,219,-,"",Medium,11,IND,877878-5772729,,,,,,
58145,19791792,Shake,Milton,Shake Milton,S. Milton,879492,33299,PG,458,3000,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33299.png,https://dkn.gs/sports/images/nba/players/160/33299.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,3rd,3,219,-,"",Low,20,PHI,879492-5770416,,,,,,
58145,19791460,Tacko,Fall,Tacko Fall,T. Fall,879498,32894,C,462,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32894.png,https://dkn.gs/sports/images/nba/players/160/32894.png,"","",5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,-2,15th,15,219,-,"",Medium,5,CLE,879498-5771637,,,,,,
58145,19791101,Dwayne,Bacon,Dwayne Bacon,D. Bacon,879502,32943,SG,459,4200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32943.png,https://dkn.gs/sports/images/nba/players/160/32943.png,"","",5775927,NYK @ ORL,NYK, @ ,ORL,TRUE,2021-10-22T23:00:00.0000000Z,5775927,NYK @ ORL,NYK, @ ,ORL,TRUE,2021-10-22T23:00:00.0000000Z,-2,22nd,22,219,-,"",High,18,NYK,879502-5775927,,,,,,
58145,19790623,Donovan,Mitchell,Donovan Mitchell,D. Mitchell,879707,33398,PG/SG,458,8700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33398.png,https://dkn.gs/sports/images/nba/players/160/33398.png,"","",5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,219,32.8,32.8,-2,28th,28,High,26,UTA,879707-5773497,,,,,,
58145,19791735,Matt,Ryan,Matt Ryan,M. Ryan,880463,591827,SG/SF,459,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32913.png,https://dkn.gs/sports/images/nba/teams/160/32913.png,"","",5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,-2,-,"",219,-,"",,7,DEN,880463-5771985,,,,,,
58145,19791218,Dean,Wade,Dean Wade,D. Wade,880677,32992,SF/PF,460,3800,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32992.png,https://dkn.gs/sports/images/nba/players/160/32992.png,"","",5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,-2,23rd,23,219,-,"",High,5,CLE,880677-5771637,,,,,,
58145,19790834,Khyri,Thomas,Khyri Thomas,K. Thomas,880784,33043,SG,459,5800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33043.png,https://dkn.gs/sports/images/nba/players/160/33043.png,"","",5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,5772843,OKC @ HOU,OKC, @ ,HOU,TRUE,2021-10-23T00:00:00.0000000Z,-2,2nd,2,219,-,"",Low,10,HOU,880784-5772843,,,,,,
58145,19791243,Moritz,Wagner,Moritz Wagner,M. Wagner,882387,32880,PF/C,461,3700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32880.png,https://dkn.gs/sports/images/nba/players/160/32880.png,"","",5775927,NYK @ ORL,NYK, @ ,ORL,TRUE,2021-10-22T23:00:00.0000000Z,5775927,NYK @ ORL,NYK, @ ,ORL,TRUE,2021-10-22T23:00:00.0000000Z,219,16.0,16.0,-2,-,"",,19,ORL,882387-5775927,,,,,,
58145,19790637,Jaylen,Brown,Jaylen Brown,J. Brown,883436,32872,SG/SF,459,8300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32872.png,https://dkn.gs/sports/images/nba/players/160/32872.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,219,76.3,76.3,-2,27th,27,High,2,BOS,883436-5770629,100,true,,,,
58145,19791374,Drew,Eubanks,Drew Eubanks,D. Eubanks,883573,33367,C,462,3300,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33367.png,https://dkn.gs/sports/images/nba/players/160/33367.png,"","",5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,219,14.0,14.0,-2,9th,9,Medium,24,SAS,883573-5771985,,,,,,
