draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.isEmphasized,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.isEmphasized,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash
59559,20210720,Ayo,Dosunmu,Ayo Dosunmu,A. Dosunmu,1133782,591043,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591043.png,https://dkn.gs/sports/images/nba/players/160/591043.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,10.0,10.0,-2,24th,24,High,4,CHI,1133782-5777739
59559,20210724,Jalen,Smith,Jalen Smith,J. Smith,1133792,527222,PF/C,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527222.png,https://dkn.gs/sports/images/nba/players/160/527222.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,7.1,7.1,-2,17th,17,Medium,21,PHX,1133792-5777337
59559,20210728,Daniel,Oturu,Daniel Oturu,D. Oturu,1133827,527240,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527240.png,https://dkn.gs/sports/images/nba/players/160/527240.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,-2,19th,19,219,-,"",Medium,4,CHI,1133827-5777739
59559,20210730,Moses,Brown,Moses Brown,M. Brown,1134769,58893,C,462,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/58893.png,https://dkn.gs/sports/images/nba/players/160/58893.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,2.7,2.7,-2,12th,12,Medium,6,DAL,1134769-5777337
59559,20210732,CJ,Elleby,CJ Elleby,C. Elleby,1135177,527256,SG/SF,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527256.png,https://dkn.gs/sports/images/nba/players/160/527256.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,3.4,3.4,-2,26th,26,High,22,POR,1135177-5777739
59559,20210737,Coby,White,Coby White,C. White,1138387,32975,PG/SG,458,5700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32975.png,https://dkn.gs/sports/images/nba/players/160/32975.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,1.3,1.3,-2,24th,24,High,4,CHI,1138387-5777739
59559,20210741,Nassir,Little,Nassir Little,N. Little,1138391,33332,SF/PF,460,3700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33332.png,https://dkn.gs/sports/images/nba/players/160/33332.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,19.5,19.5,-2,21st,21,Medium,22,POR,1138391-5777739
59559,20210745,Patrick,Williams,Patrick Williams,P. Williams,1174904,527216,SF,460,3400,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527216.png,https://dkn.gs/sports/images/nba/players/160/527216.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,12.4,12.4,-2,25th,25,High,4,CHI,1174904-5777739
59559,20210748,Trendon,Watford,Trendon Watford,T. Watford,1176529,591097,C,462,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591097.png,https://dkn.gs/sports/images/nba/players/160/591097.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,5.0,5.0,-2,5th,5,Low,22,POR,1176529-5777739
59559,20210750,Tyrell,Terry,Tyrell Terry,T. Terry,1176568,527238,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527238.png,https://dkn.gs/sports/images/nba/players/160/527238.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,-2,14th,14,219,-,"",Medium,6,DAL,1176568-5777337
59559,20210754,Nicolo,Melli,Nicolo Melli,N. Melli,1178793,33228,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33228.png,https://dkn.gs/sports/images/nba/players/160/33228.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,-2,25th,25,219,-,"",High,6,DAL,1178793-5777337
59559,20210757,Josh,Green,Josh Green,J. Green,1193670,527227,SF/PF,460,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527227.png,https://dkn.gs/sports/images/nba/players/160/527227.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,3.2,3.2,-2,14th,14,Medium,6,DAL,1193670-5777337
59559,20210761,Greg,Brown,Greg Brown,G. Brown,1243740,591047,PF,461,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591047.png,https://dkn.gs/sports/images/nba/players/160/591047.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,6.7,6.7,-2,14th,14,Medium,22,POR,1243740-5777739
59559,20210764,Marko,Simonovic,Marko Simonovic,M. Simonovic,1257429,527246,PF/C,461,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527246.png,https://dkn.gs/sports/images/nba/players/160/527246.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,-2,19th,19,219,-,"",Medium,4,CHI,1257429-5777739
59559,20210492,Chris,Paul,Chris Paul,C. Paul,229598,33246,PG,458,8700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33246.png,https://dkn.gs/sports/images/nba/players/160/33246.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,41.4,41.4,-2,1st,1,Low,21,PHX,229598-5777337
59559,20210495,JaVale,McGee,JaVale McGee,J. McGee,333212,33118,C,462,4100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33118.png,https://dkn.gs/sports/images/nba/players/160/33118.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,21.3,21.3,-2,30th,30,High,21,PHX,333212-5777337
59559,20210497,Patrick,Patterson,Patrick Patterson,P. Patterson,399599,33101,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33101.png,https://dkn.gs/sports/images/nba/players/160/33101.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,-2,14th,14,219,-,"",Medium,22,POR,399599-5777739
59559,20210500,DeMar,DeRozan,DeMar DeRozan,D. DeRozan,457594,33357,PF,461,8900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33357.png,https://dkn.gs/sports/images/nba/players/160/33357.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,42.1,42.1,-2,4th,4,Low,4,CHI,457594-5777739
59559,20210503,Nikola,Vucevic,Nikola Vucevic,N. Vucevic,457598,33266,C,462,9100,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33266.png,https://dkn.gs/sports/images/nba/players/160/33266.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,38.6,38.6,-2,19th,19,Medium,4,CHI,457598-5777739
59559,20210505,Damian,Lillard,Damian Lillard,D. Lillard,463121,33322,PG,458,9300,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33322.png,https://dkn.gs/sports/images/nba/players/160/33322.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,40.1,40.1,-2,4th,4,Low,22,POR,463121-5777739
59559,20210508,CJ,McCollum,CJ McCollum,C. McCollum,522878,33324,PG/SG,458,8000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33324.png,https://dkn.gs/sports/images/nba/players/160/33324.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,37.6,37.6,-2,6th,6,Low,22,POR,522878-5777739
59559,20210512,Robert,Covington,Robert Covington,R. Covington,525052,33190,PF/C,461,4000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33190.png,https://dkn.gs/sports/images/nba/players/160/33190.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,18.5,18.5,-2,14th,14,Medium,22,POR,525052-5777739
59559,20210516,Tony,Snell,Tony Snell,T. Snell,550991,33036,SG/SF,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33036.png,https://dkn.gs/sports/images/nba/players/160/33036.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,4.1,4.1,-2,6th,6,Low,22,POR,550991-5777739
59559,20210521,Tim,Hardaway Jr.,Tim Hardaway Jr.,T. Hardaway Jr.,551771,32995,SG/SF,459,5300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32995.png,https://dkn.gs/sports/images/nba/players/160/32995.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,25.8,25.8,-2,9th,9,Low,6,DAL,551771-5777337
59559,20210526,Dwight,Powell,Dwight Powell,D. Powell,552309,32997,C,462,3500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32997.png,https://dkn.gs/sports/images/nba/players/160/32997.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,18.4,18.4,-2,12th,12,Medium,6,DAL,552309-5777337
59559,20210528,Reggie,Bullock,Reggie Bullock,R. Bullock,552335,33233,SG/SF,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33233.png,https://dkn.gs/sports/images/nba/players/160/33233.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,12.1,12.1,-2,11th,11,Medium,6,DAL,552335-5777337
59559,20210533,Jae,Crowder,Jae Crowder,J. Crowder,552381,33134,PF,461,4500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33134.png,https://dkn.gs/sports/images/nba/players/160/33134.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,21.5,21.5,-2,12th,12,Medium,21,PHX,552381-5777337
59559,20210536,Boban,Marjanovic,Boban Marjanovic,B. Marjanovic,553331,33000,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33000.png,https://dkn.gs/sports/images/nba/players/160/33000.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,7.3,7.3,-2,12th,12,Medium,6,DAL,553331-5777337
59559,20210538,Quinn,Cook,Quinn Cook,Q. Cook,601140,33125,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33125.png,https://dkn.gs/sports/images/nba/players/160/33125.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,-2,4th,4,219,-,"",Low,22,POR,601140-5777739
59559,20210541,Cody,Zeller,Cody Zeller,C. Zeller,602028,32936,C,462,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32936.png,https://dkn.gs/sports/images/nba/players/160/32936.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,13.4,13.4,-2,5th,5,Low,22,POR,602028-5777739
59559,20210543,Larry,Nance Jr.,Larry Nance Jr.,L. Nance Jr.,603640,32984,PF/C,461,3200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32984.png,https://dkn.gs/sports/images/nba/players/160/32984.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,16.1,16.1,-2,14th,14,Medium,22,POR,603640-5777739
59559,20210547,Chasson,Randle,Chasson Randle,C. Randle,603948,116659,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/116659.png,https://dkn.gs/sports/images/nba/players/160/116659.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,-2,1st,1,219,-,"",Low,21,PHX,603948-5777337
59559,20210550,Ben,McLemore,Ben McLemore,B. McLemore,604898,33075,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33075.png,https://dkn.gs/sports/images/nba/players/160/33075.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,5.7,5.7,-2,6th,6,Low,22,POR,604898-5777739
59559,20210553,Trey,Burke,Trey Burke,T. Burke,605708,33289,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33289.png,https://dkn.gs/sports/images/nba/players/160/33289.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,6.9,6.9,-2,27th,27,High,6,DAL,605708-5777337
59559,20210556,Dorian,Finney-Smith,Dorian Finney-Smith,D. Finney-Smith,606701,33001,SF/PF,460,4400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33001.png,https://dkn.gs/sports/images/nba/players/160/33001.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,20.7,20.7,-2,11th,11,Medium,6,DAL,606701-5777337
59559,20210560,Frank,Kaminsky,Frank Kaminsky,F. Kaminsky,606731,33308,PF/C,461,5500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33308.png,https://dkn.gs/sports/images/nba/players/160/33308.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,21.8,21.8,-2,30th,30,High,21,PHX,606731-5777337
59559,20210564,Elfrid,Payton,Elfrid Payton,E. Payton,608661,33235,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33235.png,https://dkn.gs/sports/images/nba/players/160/33235.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,16.1,16.1,-2,1st,1,Low,21,PHX,608661-5777337
59559,20210567,Norman,Powell,Norman Powell,N. Powell,609861,33377,SF,460,5200,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33377.png,https://dkn.gs/sports/images/nba/players/160/33377.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,25.5,25.5,-2,21st,21,Medium,22,POR,609861-5777739
59559,20210570,Abdel,Nader,Abdel Nader,A. Nader,610597,33254,SF/PF,460,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33254.png,https://dkn.gs/sports/images/nba/players/160/33254.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,8.1,8.1,-2,12th,12,Medium,21,PHX,610597-5777337
59559,20210574,Javonte,Green,Javonte Green,J. Green,624174,32895,SF/PF,460,3000,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32895.png,https://dkn.gs/sports/images/nba/players/160/32895.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,13.3,13.3,-2,24th,24,High,4,CHI,624174-5777739
59559,20210578,Alex,Caruso,Alex Caruso,A. Caruso,697644,33126,PG/SG,458,4300,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33126.png,https://dkn.gs/sports/images/nba/players/160/33126.png,"","",5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,5777739,CHI @ POR,CHI,TRUE, @ ,POR,2021-11-18T03:00:00.0000000Z,219,22.8,22.8,-2,10th,10,Medium,4,CHI,697644-5777739
59559,20210582,Willie,Cauley-Stein,Willie Cauley-Stein,W. Cauley-Stein,699950,33055,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33055.png,https://dkn.gs/sports/images/nba/players/160/33055.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,5.3,5.3,-2,12th,12,Medium,6,DAL,699950-5777337
59559,20210584,Sterling,Brown,Sterling Brown,S. Brown,740339,33184,SG/SF,459,3200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33184.png,https://dkn.gs/sports/images/nba/players/160/33184.png,"","",5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,5777337,DAL @ PHX,DAL,TRUE, @ ,PHX,2021-11-18T03:00:00.0000000Z,219,8.0,8.0,-2,9th,9,Low,6,DAL,740339-5777337
