draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.isEmphasized,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.isEmphasized,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,playerGameAttributes.id,playerGameAttributes.value,teamId,teamAbbreviation,playerGameHash
64327,21454443,Dwight,Howard,Dwight Howard,D. Howard,253975,33115,C,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33115.png,https://dkn.gs/sports/images/nba/players/160/33115.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,15.0,15.0,-2,20th,20,Medium,,,13,LAL,253975-5774456
64327,21454449,Darren,Collison,Darren Collison,D. Collison,295432,115644,PG,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/115644.png,https://dkn.gs/sports/images/nba/players/160/115644.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,4.5,4.5,-2,26th,26,High,,,13,LAL,295432-5774456
64327,21454445,Wayne,Ellington,Wayne Ellington,W. Ellington,329670,33230,SG,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33230.png,https://dkn.gs/sports/images/nba/players/160/33230.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,11.3,11.3,-2,12th,12,Medium,,,13,LAL,329670-5774456
64327,21454422,Russell,Westbrook,Russell Westbrook,R. Westbrook,329830,33068,PG,571,16500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33068.png,https://dkn.gs/sports/images/nba/players/160/33068.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,41.5,41.5,-2,26th,26,High,,,13,LAL,329830-5774456
64327,21454450,DeAndre,Jordan,DeAndre Jordan,D. Jordan,398142,32899,C,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32899.png,https://dkn.gs/sports/images/nba/players/160/32899.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,13.6,13.6,-2,20th,20,Medium,,,13,LAL,398142-5774456
64327,21454446,Kent,Bazemore,Kent Bazemore,K. Bazemore,410764,33323,SG/SF,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33323.png,https://dkn.gs/sports/images/nba/players/160/33323.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,9.1,9.1,-2,12th,12,Medium,,,13,LAL,410764-5774456
64327,21454432,Nicolas,Batum,Nicolas Batum,N. Batum,456451,32930,PF/C,571,7500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32930.png,https://dkn.gs/sports/images/nba/players/160/32930.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,20.8,20.8,-2,13th,13,Medium,,,12,LAC,456451-5774456
64327,21454423,Reggie,Jackson,Reggie Jackson,R. Jackson,462444,33034,PG,571,15000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33034.png,https://dkn.gs/sports/images/nba/players/160/33034.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,29.7,29.7,-2,29th,29,High,,,12,LAC,462444-5774456
64327,21454424,Marcus,Morris Sr.,Marcus Morris Sr.,M. Morris Sr.,469089,33231,SF/PF,571,13200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33231.png,https://dkn.gs/sports/images/nba/players/160/33231.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,27.6,27.6,-2,25th,25,High,,,12,LAC,469089-5774456
64327,21454421,Paul,George,Paul George,P. George,469218,33100,SG,571,17400,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33100.png,https://dkn.gs/sports/images/nba/players/160/33100.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,46.2,46.2,-2,20th,20,Medium,,,12,LAC,469218-5774456
64327,21454419,Kawhi,Leonard,Kawhi Leonard,K. Leonard,512591,33102,PF,571,18000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33102.png,https://dkn.gs/sports/images/nba/players/160/33102.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,-2,25th,25,219,-,"",High,,,12,LAC,512591-5774456
64327,21454439,Avery,Bradley,Avery Bradley,A. Bradley,513607,33121,SG/SF,571,4200,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33121.png,https://dkn.gs/sports/images/nba/players/160/33121.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,13.4,13.4,-2,12th,12,Medium,,,13,LAL,513607-5774456
64327,21454436,Robert,Covington,Robert Covington,R. Covington,525052,33190,PF/C,571,5400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33190.png,https://dkn.gs/sports/images/nba/players/160/33190.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,22.3,22.3,-2,25th,25,High,,,12,LAC,525052-5774456
64327,21454420,Anthony,Davis,Anthony Davis,A. Davis,603096,33122,C,571,17700,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33122.png,https://dkn.gs/sports/images/nba/players/160/33122.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,46.5,46.5,-2,20th,20,Medium,,,13,LAL,603096-5774456
64327,21454437,Rodney,Hood,Rodney Hood,R. Hood,603106,33326,SG/SF,571,5100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33326.png,https://dkn.gs/sports/images/nba/players/160/33326.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,7.3,7.3,-2,20th,20,Medium,,,12,LAC,603106-5774456
64327,21454425,Norman,Powell,Norman Powell,N. Powell,609861,33377,PG,571,12900,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33377.png,https://dkn.gs/sports/images/nba/players/160/33377.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,29.4,29.4,-2,29th,29,High,,,12,LAC,609861-5774456
64327,21454447,Yogi,Ferrell,Yogi Ferrell,Y. Ferrell,698635,33342,PG,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33342.png,https://dkn.gs/sports/images/nba/players/160/33342.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,-2,29th,29,219,-,"",High,,,12,LAC,698635-5774456
64327,21454459,Kendrick,Nunn,Kendrick Nunn,K. Nunn,741931,58938,PG,571,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58938.png,https://dkn.gs/sports/images/nba/players/160/58938.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,-2,26th,26,219,-,"",High,,,13,LAL,741931-5774456
64327,21454444,Semi,Ojeleye,Semi Ojeleye,S. Ojeleye,792415,32877,PF,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32877.png,https://dkn.gs/sports/images/nba/players/160/32877.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,7.7,7.7,-2,25th,25,High,,,12,LAC,792415-5774456
64327,21454452,Frank,Mason III,Frank Mason III,F. Mason III,794504,33183,PG,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33183.png,https://dkn.gs/sports/images/nba/players/160/33183.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,-2,26th,26,219,-,"",High,,,13,LAL,794504-5774456
64327,21454435,Stanley,Johnson,Stanley Johnson,S. Johnson,844331,33374,SF/PF,571,5700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33374.png,https://dkn.gs/sports/images/nba/players/160/33374.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,14.8,14.8,-2,18th,18,Medium,,,13,LAL,844331-5774456
64327,21454427,Terance,Mann,Terance Mann,T. Mann,879504,33113,SG/SF,571,11100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33113.png,https://dkn.gs/sports/images/nba/players/160/33113.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,22.3,22.3,-2,20th,20,Medium,,,12,LAC,879504-5774456
64327,21454433,Luke,Kennard,Luke Kennard,L. Kennard,887661,33042,PG/SG,571,7200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33042.png,https://dkn.gs/sports/images/nba/players/160/33042.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,22.1,22.1,-2,20th,20,Medium,,,12,LAC,887661-5774456
64327,21454457,Xavier,Moon,Xavier Moon,X. Moon,895967,622848,SG,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32925.png,https://dkn.gs/sports/images/nba/teams/160/32925.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,11.9,11.9,-2,20th,20,Medium,,,12,LAC,895967-5774456
64327,21454428,Ivica,Zubac,Ivica Zubac,I. Zubac,920093,33107,C,571,9900,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33107.png,https://dkn.gs/sports/images/nba/players/160/33107.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,24.4,24.4,-2,9th,9,Low,,,12,LAC,920093-5774456
64327,21454442,Harry,Giles III,Harry Giles III,H. Giles III,937650,33344,PF,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33344.png,https://dkn.gs/sports/images/nba/players/160/33344.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,-2,25th,25,219,-,"",High,,,12,LAC,937650-5774456
64327,21454458,Jay,Huff,Jay Huff,J. Huff,942843,591190,SF/PF,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591190.png,https://dkn.gs/sports/images/nba/players/160/591190.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,2.5,2.5,-2,20th,20,Medium,,,13,LAL,942843-5774456
64327,21454434,Amir,Coffey,Amir Coffey,A. Coffey,944822,58925,SG/SF,571,6000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58925.png,https://dkn.gs/sports/images/nba/players/160/58925.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,16.4,16.4,-2,13th,13,Medium,,,12,LAC,944822-5774456
64327,21454455,Kostas,Antetokounmpo,Kostas Antetokounmpo,K. Antetokounmpo,950367,58851,PF,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58851.png,https://dkn.gs/sports/images/nba/players/160/58851.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,-2,18th,18,219,-,"",Medium,,,13,LAL,950367-5774456
64327,21454438,Austin,Reaves,Austin Reaves,A. Reaves,953291,591721,PG,571,4800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591721.png,https://dkn.gs/sports/images/nba/players/160/591721.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,12.6,12.6,-2,26th,26,High,,,13,LAL,953291-5774456
64327,21454448,Jemerrio,Jones,Jemerrio Jones,J. Jones,956193,32881,SF/PF,571,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32881.png,https://dkn.gs/sports/images/nba/players/160/32881.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,4.9,4.9,-2,12th,12,Medium,,,13,LAL,956193-5774456
64327,21454426,Malik,Monk,Malik Monk,M. Monk,957492,32941,SG,571,11700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32941.png,https://dkn.gs/sports/images/nba/players/160/32941.png,"","",5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,5774456,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T04:20:00.0000000Z,219,23.5,23.5,-2,12th,12,Medium,,,13,LAL,957492-5774456
64342,21461562,Ethan,Thompson,Ethan Thompson,E. Thompson,1061538,591821,PG/SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591821.png,https://dkn.gs/sports/images/nba/players/160/591821.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,-2,17th,17,219,-,"",Medium,,,4,CHI,1061538-5771481
64342,21461531,Ja,Morant,Ja Morant,J. Morant,1065906,33147,PG,476,15900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33147.png,https://dkn.gs/sports/images/nba/players/160/33147.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,46.9,46.9,-2,7th,7,Low,,,29,MEM,1065906-5771481
64342,21461582,Yves,Pons,Yves Pons,Y. Pons,1077502,592422,SF,476,1500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/592422.png,https://dkn.gs/sports/images/nba/players/160/592422.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,1.4,1.4,-2,22nd,22,High,,,29,MEM,1077502-5771481
64342,21461534,Jaren,Jackson Jr.,Jaren Jackson Jr.,J. Jackson Jr.,1078662,33142,PF/C,476,12000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33142.png,https://dkn.gs/sports/images/nba/players/160/33142.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,32.6,32.6,-2,27th,27,High,,,29,MEM,1078662-5771481
64342,21461575,Xavier,Tillman,Xavier Tillman,X. Tillman,1078665,527253,C,476,1500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527253.png,https://dkn.gs/sports/images/nba/players/160/527253.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,12.3,12.3,-2,24th,24,High,,,29,MEM,1078665-5771481
64342,21461555,Jarrett,Culver,Jarrett Culver,J. Culver,1078671,33204,SG/SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33204.png,https://dkn.gs/sports/images/nba/players/160/33204.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,8.4,8.4,-2,7th,7,Low,,,29,MEM,1078671-5771481
64342,21461552,Troy,Brown Jr.,Troy Brown Jr.,T. Brown Jr.,1082704,32878,SF/PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32878.png,https://dkn.gs/sports/images/nba/players/160/32878.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,12.1,12.1,-2,16th,16,Medium,,,4,CHI,1082704-5771481
64342,21461558,Devon,Dotson,Devon Dotson,D. Dotson,1132829,527271,PG/SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527271.png,https://dkn.gs/sports/images/nba/players/160/527271.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,5.8,5.8,-2,20th,20,Medium,,,4,CHI,1132829-5771481
64342,21461538,Ayo,Dosunmu,Ayo Dosunmu,A. Dosunmu,1133782,591043,PG,476,10500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591043.png,https://dkn.gs/sports/images/nba/players/160/591043.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,18.6,18.6,-2,20th,20,Medium,,,4,CHI,1133782-5771481
64342,21461572,Mac,McClung,Mac McClung,M. McClung,1134626,591146,PG/SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591146.png,https://dkn.gs/sports/images/nba/players/160/591146.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,1.5,1.5,-2,20th,20,Medium,,,4,CHI,1134626-5771481
64342,21461559,Shaq,Buchanan,Shaq Buchanan,S. Buchanan,1135267,58931,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58931.png,https://dkn.gs/sports/images/nba/players/160/58931.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,4.3,4.3,-2,7th,7,Low,,,29,MEM,1135267-5771481
64342,21461536,Coby,White,Coby White,C. White,1138387,32975,PG/SG,476,11100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32975.png,https://dkn.gs/sports/images/nba/players/160/32975.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,24.0,24.0,-2,20th,20,Medium,,,4,CHI,1138387-5771481
64342,21461579,Matthew,Hurt,Matthew Hurt,M. Hurt,1174877,592418,SF/PF,476,1500,OUT,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32929.png,https://dkn.gs/sports/images/nba/teams/160/32929.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,-2,22nd,22,219,-,"",High,,,29,MEM,1174877-5771481
64342,21461567,Patrick,Williams,Patrick Williams,P. Williams,1174904,527216,SF,476,1500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527216.png,https://dkn.gs/sports/images/nba/players/160/527216.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,12.4,12.4,-2,16th,16,Medium,,,4,CHI,1174904-5771481
64342,21461553,Romeo,Weems,Romeo Weems,R. Weems,1175123,592425,SF/PF,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32929.png,https://dkn.gs/sports/images/nba/teams/160/32929.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,-2,27th,27,219,-,"",High,,,29,MEM,1175123-5771481
64342,21461577,Tyrell,Terry,Tyrell Terry,T. Terry,1176568,527238,PG/SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527238.png,https://dkn.gs/sports/images/nba/players/160/527238.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,1.0,1.0,-2,7th,7,Low,,,29,MEM,1176568-5771481
64342,21461576,Santi,Aldama,Santi Aldama,S. Aldama,1177024,591035,PF/C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591035.png,https://dkn.gs/sports/images/nba/players/160/591035.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,7.7,7.7,-2,27th,27,High,,,29,MEM,1177024-5771481
64342,21461546,Ziaire,Williams,Ziaire Williams,Z. Williams,1231313,591011,SG/SF,476,5400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591011.png,https://dkn.gs/sports/images/nba/players/160/591011.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,12.9,12.9,-2,22nd,22,High,,,29,MEM,1231313-5771481
64342,21461581,Marko,Simonovic,Marko Simonovic,M. Simonovic,1257429,527246,PF/C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527246.png,https://dkn.gs/sports/images/nba/players/160/527246.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,3.7,3.7,-2,17th,17,Medium,,,4,CHI,1257429-5771481
64342,21461580,Ersan,Ilyasova,Ersan Ilyasova,E. Ilyasova,292396,33170,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33170.png,https://dkn.gs/sports/images/nba/players/160/33170.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,-2,5th,5,219,-,"",Low,,,4,CHI,292396-5771481
64342,21461551,Marc,Gasol,Marc Gasol,M. Gasol,393441,33372,C,476,2400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33372.png,https://dkn.gs/sports/images/nba/players/160/33372.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,-2,24th,24,219,-,"",High,,,29,MEM,393441-5771481
64342,21461530,DeMar,DeRozan,DeMar DeRozan,D. DeRozan,457594,33357,PF,476,16800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33357.png,https://dkn.gs/sports/images/nba/players/160/33357.png,"","",5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,5771481,MEM @ CHI,MEM,TRUE, @ ,CHI,2022-02-27T01:00:00.0000000Z,219,44.1,44.1,-2,5th,5,Low,,,4,CHI,457594-5771481
