draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.isEmphasized,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.isEmphasized,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,playerGameAttributes.id,playerGameAttributes.value,teamId,teamAbbreviation,playerGameHash,draftAlerts.alertType,draftAlerts.message,draftAlerts.updatedDate,draftAlerts.priority,missingCompetitionText
63634,21292469,Joel,Ayayi,Joel Ayayi,J. Ayayi,1077553,591066,PG/SG,476,1500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591066.png,https://dkn.gs/sports/images/nba/players/160/591066.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,1.7,1.7,-2,19th,19,Medium,,,27,WAS,1077553-5773365,,,,,
63634,21292454,Corey,Kispert,Corey Kispert,C. Kispert,1077554,591016,SG/SF,476,2700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591016.png,https://dkn.gs/sports/images/nba/players/160/591016.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,11.9,11.9,-2,20th,20,Medium,,,27,WAS,1077554-5773365,,,,,
63634,21292466,Devontae,Shuler,Devontae Shuler,D. Shuler,1082738,591832,PG/SG,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32962.png,https://dkn.gs/sports/images/nba/teams/160/32962.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,-2,20th,20,219,-,"",Medium,,,27,WAS,1082738-5773365,,,,,
63634,21292472,Jaime,Echenique,Jaime Echenique,J. Echenique,1132919,591845,C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591845.png,https://dkn.gs/sports/images/nba/players/160/591845.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,0.0,0.0,-2,11th,11,Medium,,,27,WAS,1132919-5773365,,,,,
63634,21292476,Marcus,Zegarowski,Marcus Zegarowski,M. Zegarowski,1134616,591053,PG,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,-2,14th,14,219,-,"",Medium,,,17,BKN,1134616-5773365,,,,,
63634,21292448,David,Duke Jr.,David Duke Jr.,D. Duke Jr.,1134645,591886,PG/SF,476,4500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591886.png,https://dkn.gs/sports/images/nba/players/160/591886.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,15.1,15.1,-2,2nd,2,Low,,,17,BKN,1134645-5773365,,,,,
63634,21292452,Kessler,Edwards,Kessler Edwards,K. Edwards,1135006,591048,SF/PF,476,3300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591048.png,https://dkn.gs/sports/images/nba/players/160/591048.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,16.7,16.7,-2,5th,5,Low,,,17,BKN,1135006-5773365,,,,,
63634,21292435,Cameron,Thomas,Cameron Thomas,C. Thomas,1232020,591032,PG/SG,476,10200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591032.png,https://dkn.gs/sports/images/nba/players/160/591032.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,14.6,14.6,-2,2nd,2,Low,,,17,BKN,1232020-5773365,,,,,
63634,21292445,Day'Ron,Sharpe,Day'Ron Sharpe,D. Sharpe,1243725,591034,C,476,5400,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,14.4,14.4,-2,28th,28,High,,,17,BKN,1243725-5773365,,,,,
63634,21292444,Deni,Avdija,Deni Avdija,D. Avdija,1257422,527254,SF/PF,476,5700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527254.png,https://dkn.gs/sports/images/nba/players/160/527254.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,18.5,18.5,-2,20th,20,Medium,,,27,WAS,1257422-5773365,,,,,
63634,21292478,Isaiah,Todd,Isaiah Todd,I. Todd,1271713,591036,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591036.png,https://dkn.gs/sports/images/nba/players/160/591036.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,4.3,4.3,-2,18th,18,Medium,,,27,WAS,1271713-5773365,,,,,
63634,21292480,Paul,Millsap,Paul Millsap,P. Millsap,237675,33013,PF,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33013.png,https://dkn.gs/sports/images/nba/players/160/33013.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,10.8,10.8,-2,21st,21,Medium,,,17,BKN,237675-5773365,,,,,
63634,21292434,LaMarcus,Aldridge,LaMarcus Aldridge,L. Aldridge,266554,33354,C,476,10800,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33354.png,https://dkn.gs/sports/images/nba/players/160/33354.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,24.4,24.4,-2,28th,28,High,,,17,BKN,266554-5773365,,,,,
63634,21292430,Kevin,Durant,Kevin Durant,K. Durant,329525,32896,SF/PF,476,19800,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32896.png,https://dkn.gs/sports/images/nba/players/160/32896.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,50.7,50.7,-2,5th,5,Low,,,17,BKN,329525-5773365,,,,,
63634,21292470,Elijah,Millsap,Elijah Millsap,E. Millsap,338887,69852,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/69852.png,https://dkn.gs/sports/images/nba/players/160/69852.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,-2,2nd,2,219,-,"",Low,,,17,BKN,338887-5773365,,,,,
63634,21292429,James,Harden,James Harden,J. Harden,395388,33070,PG,476,20700,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33070.png,https://dkn.gs/sports/images/nba/players/160/33070.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,52.0,52.0,-2,14th,14,Medium,,,17,BKN,395388-5773365,,,,,
63634,21292440,James,Johnson,James Johnson,J. Johnson,398037,33154,PF,476,7500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33154.png,https://dkn.gs/sports/images/nba/players/160/33154.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,14.4,14.4,-2,21st,21,Medium,,,17,BKN,398037-5773365,,,,,
63634,21292439,Blake,Griffin,Blake Griffin,B. Griffin,399725,33032,PF/C,476,7800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33032.png,https://dkn.gs/sports/images/nba/players/160/33032.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,17.3,17.3,-2,21st,21,Medium,,,17,BKN,399725-5773365,,,,,
63634,21292459,Brad,Wanamaker,Brad Wanamaker,B. Wanamaker,402376,32868,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32868.png,https://dkn.gs/sports/images/nba/players/160/32868.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,10.0,10.0,-2,28th,28,High,,,27,WAS,402376-5773365,,,,,
63634,21292436,Patty,Mills,Patty Mills,P. Mills,411562,33359,PG/SF,476,9900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33359.png,https://dkn.gs/sports/images/nba/players/160/33359.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,23.3,23.3,-2,14th,14,Medium,,,17,BKN,411562-5773365,,,,,
63634,21292441,Joe,Harris,Joe Harris,J. Harris,549969,32903,SF,476,6600,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32903.png,https://dkn.gs/sports/images/nba/players/160/32903.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,20.1,20.1,-2,5th,5,Low,,,17,BKN,549969-5773365,,,,,
63634,21292431,Kyrie,Irving,Kyrie Irving,K. Irving,551768,32901,PG/SG,476,19500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32901.png,https://dkn.gs/sports/images/nba/players/160/32901.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,40.6,40.6,-2,14th,14,Medium,,,17,BKN,551768-5773365,,,,,
63634,21292456,Davis,Bertans,Davis Bertans,D. Bertans,599814,32867,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32867.png,https://dkn.gs/sports/images/nba/players/160/32867.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,10.1,10.1,-2,18th,18,Medium,,,27,WAS,599814-5773365,,,,,
63634,21292433,Spencer,Dinwiddie,Spencer Dinwiddie,S. Dinwiddie,602411,32905,PG,476,12000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32905.png,https://dkn.gs/sports/images/nba/players/160/32905.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,29.1,29.1,-2,28th,28,High,,,27,WAS,602411-5773365,,,,,
63634,21292446,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,K. Caldwell-Pope,602730,33123,SG/SF,476,5100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33123.png,https://dkn.gs/sports/images/nba/players/160/33123.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,21.3,21.3,-2,20th,20,Medium,,,27,WAS,602730-5773365,,,,,
63634,21292464,Anthony,Gill,Anthony Gill,A. Gill,604290,529622,SF/PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/529622.png,https://dkn.gs/sports/images/nba/players/160/529622.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,5.0,5.0,-2,19th,19,Medium,,,27,WAS,604290-5773365,,,,,
63634,21292458,Bradley,Beal,Bradley Beal,B. Beal,606912,32871,PG/SG,476,1500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32871.png,https://dkn.gs/sports/images/nba/players/160/32871.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,40.8,40.8,-2,20th,20,Medium,,,27,WAS,606912-5773365,,,,,
63634,21292462,Craig,Sword,Craig Sword,C. Sword,696951,622862,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32962.png,https://dkn.gs/sports/images/nba/teams/160/32962.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,5.0,5.0,-2,28th,28,High,,,27,WAS,696951-5773365,,,,,
63634,21292437,Montrezl,Harrell,Montrezl Harrell,M. Harrell,698651,33106,C,476,9600,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33106.png,https://dkn.gs/sports/images/nba/players/160/33106.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,27.4,27.4,-2,11th,11,Medium,,,27,WAS,698651-5773365,,,,,
63634,21292471,Josh,Gray,Josh Gray,J. Gray,708918,33219,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33219.png,https://dkn.gs/sports/images/nba/players/160/33219.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,-2,14th,14,219,-,"",Medium,,,17,BKN,708918-5773365,,,,,
63634,21292455,Raul,Neto,Raul Neto,R. Neto,739966,33290,PG/SG,476,2400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33290.png,https://dkn.gs/sports/images/nba/players/160/33290.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,14.4,14.4,-2,28th,28,High,,,27,WAS,739966-5773365,,,,,
63634,21292447,DeAndre',Bembry,DeAndre' Bembry,D. Bembry,795428,32842,SG/SF,476,4800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32842.png,https://dkn.gs/sports/images/nba/players/160/32842.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,14.5,14.5,-2,5th,5,Low,,,17,BKN,795428-5773365,,,,,
63634,21292453,Jevon,Carter,Jevon Carter,J. Carter,843794,33144,PG/SG,476,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33144.png,https://dkn.gs/sports/images/nba/players/160/33144.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,7.9,7.9,-2,2nd,2,Low,,,17,BKN,843794-5773365,,,,,
63634,21292460,Edmond,Sumner,Edmond Sumner,E. Sumner,843846,33094,PG,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33094.png,https://dkn.gs/sports/images/nba/players/160/33094.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,-2,14th,14,219,-,"",Medium,,,17,BKN,843846-5773365,,,,,
63634,21292432,Kyle,Kuzma,Kyle Kuzma,K. Kuzma,844476,33127,SF/PF,476,14700,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33127.png,https://dkn.gs/sports/images/nba/players/160/33127.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,34.7,34.7,-2,19th,19,Medium,,,27,WAS,844476-5773365,,,,,
63634,21292468,Nikola,Milutinov,Nikola Milutinov,N. Milutinov,877877,36627,C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,-2,28th,28,219,-,"",High,,,17,BKN,877877-5773365,,,,,
63634,21292442,Aaron,Holiday,Aaron Holiday,A. Holiday,884087,33095,PG/SG,476,6300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33095.png,https://dkn.gs/sports/images/nba/players/160/33095.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,12.4,12.4,-2,28th,28,High,,,27,WAS,884087-5773365,,,,,
63634,21292473,Bryce,Brown,Bryce Brown,Br. Brown,886311,59038,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,-2,14th,14,219,-,"",Medium,,,17,BKN,886311-5773365,,,,,
63634,21292479,Caleb,Homesley,Caleb Homesley,C. Homesley,895429,529974,PG/SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/529974.png,https://dkn.gs/sports/images/nba/players/160/529974.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,-2,20th,20,219,-,"",Medium,,,27,WAS,895429-5773365,,,,,
63634,21292451,Thomas,Bryant,Thomas Bryant,T. Bryant,896601,32875,C,476,3600,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32875.png,https://dkn.gs/sports/images/nba/players/160/32875.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,13.3,13.3,-2,11th,11,Medium,,,27,WAS,896601-5773365,,,,,
63634,21292443,Bruce,Brown,Bruce Brown,Br. Brown,941834,33044,SF/PF,476,6000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33044.png,https://dkn.gs/sports/images/nba/players/160/33044.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,15.8,15.8,-2,5th,5,Low,,,17,BKN,941834-5773365,,,,,
63634,21292467,Jordan,Bowden,Jordan Bowden,J. Bowden,949261,529650,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,-2,2nd,2,219,-,"",Low,,,17,BKN,949261-5773365,,,,,
63634,21292461,Alize,Johnson,Alize Johnson,A. Johnson,953283,33096,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33096.png,https://dkn.gs/sports/images/nba/players/160/33096.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,5.5,5.5,-2,18th,18,Medium,,,27,WAS,953283-5773365,,,,,
63634,21292449,Rui,Hachimura,Rui Hachimura,R. Hachimura,955893,32883,PF/C,476,4200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32883.png,https://dkn.gs/sports/images/nba/players/160/32883.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,14.8,14.8,-2,19th,19,Medium,,,27,WAS,955893-5773365,,,,,
63634,21292477,Cassius,Winston,Cassius Winston,C. Winston,957478,527263,PG,476,1500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527263.png,https://dkn.gs/sports/images/nba/players/160/527263.png,"","",5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,5773365,BKN @ WAS,BKN,TRUE, @ ,WAS,2022-02-11T00:30:00.0000000Z,219,2.3,2.3,-2,28th,28,High,,,27,WAS,957478-5773365,,,,,
63636,21293454,Frank,Ntilikina,Frank Ntilikina,F. Ntilikina,1056995,33237,PG/SG,458,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33237.png,https://dkn.gs/sports/images/nba/players/160/33237.png,"","",5772753,LAC @ DAL,LAC,TRUE, @ ,DAL,2022-02-11T01:30:00.0000000Z,5772753,LAC @ DAL,LAC,TRUE, @ ,DAL,2022-02-11T01:30:00.0000000Z,219,9.3,9.3,-2,24th,24,High,,,6,DAL,1056995-5772753,,,,,
63636,21293458,Isaiah,Hartenstein,Isaiah Hartenstein,I. Hartenstein,1057004,33079,C,462,3800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33079.png,https://dkn.gs/sports/images/nba/players/160/33079.png,"","",5772753,LAC @ DAL,LAC,TRUE, @ ,DAL,2022-02-11T01:30:00.0000000Z,5772753,LAC @ DAL,LAC,TRUE, @ ,DAL,2022-02-11T01:30:00.0000000Z,219,18.9,18.9,-2,15th,15,Medium,,,12,LAC,1057004-5772753,,,,,
63636,21293460,Gary,Trent Jr.,Gary Trent Jr.,G. Trent Jr.,1060908,33331,SG,459,6500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33331.png,https://dkn.gs/sports/images/nba/players/160/33331.png,"","",5773347,TOR @ HOU,TOR,TRUE, @ ,HOU,2022-02-11T01:00:00.0000000Z,5773347,TOR @ HOU,TOR,TRUE, @ ,HOU,2022-02-11T01:00:00.0000000Z,219,30.1,30.1,-2,26th,26,High,,,28,TOR,1060908-5773347,,,,,
63636,21293463,Moses,Wright,Moses Wright,M. Wright,1060920,592433,SF/PF,460,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/592433.png,https://dkn.gs/sports/images/nba/players/160/592433.png,"","",5772753,LAC @ DAL,LAC,TRUE, @ ,DAL,2022-02-11T01:30:00.0000000Z,5772753,LAC @ DAL,LAC,TRUE, @ ,DAL,2022-02-11T01:30:00.0000000Z,219,1.5,1.5,-2,9th,9,Low,,,12,LAC,1060920-5772753,,,,,
63636,21293467,Tyler,Bey,Tyler Bey,T. Bey,1061518,527241,SG/SF,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527241.png,https://dkn.gs/sports/images/nba/players/160/527241.png,"","",5773347,TOR @ HOU,TOR,TRUE, @ ,HOU,2022-02-11T01:00:00.0000000Z,5773347,TOR @ HOU,TOR,TRUE, @ ,HOU,2022-02-11T01:00:00.0000000Z,-2,21st,21,219,-,"",Medium,,,10,HOU,1061518-5773347,,,,,
63636,21293472,Daniel,Theis,Daniel Theis,D. Theis,1066725,32879,PF/C,461,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32879.png,https://dkn.gs/sports/images/nba/players/160/32879.png,"","",5773347,TOR @ HOU,TOR,TRUE, @ ,HOU,2022-02-11T01:00:00.0000000Z,5773347,TOR @ HOU,TOR,TRUE, @ ,HOU,2022-02-11T01:00:00.0000000Z,219,17.9,17.9,-2,7th,7,Low,,,10,HOU,1066725-5773347,,,,,
63636,21293476,Maxi,Kleber,Maxi Kleber,M. Kleber,1072048,33003,C,462,4000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33003.png,https://dkn.gs/sports/images/nba/players/160/33003.png,"","",5772753,LAC @ DAL,LAC,TRUE, @ ,DAL,2022-02-11T01:30:00.0000000Z,5772753,LAC @ DAL,LAC,TRUE, @ ,DAL,2022-02-11T01:30:00.0000000Z,219,20.2,20.2,-2,22nd,22,High,,,6,DAL,1072048-5772753,,,,,
